Id,PMS_Reference__c,Product__c
a1G4J0000025tdJUAQ,103734024,01t4J000004AsV1QAK
a1G4J0000025tdKUAQ,103963001,01t4J000004AsV2QAK
a1G4J0000025tdLUAQ,103180006,01t4J000004AsV3QAK
a1G4J0000025tdMUAQ,103195001,01t4J000004AsV4QAK
a1G4J0000025tdNUAQ,104103002,01t4J000004AsV5QAK
a1G4J0000025tdOUAQ,104154040,01t4J000004AsV6QAK
a1G4J0000025tdPUAQ,104154017,01t4J000004AsV7QAK
a1G4J0000025tdQUAQ,103180001,01t4J000004AsV8QAK
a1G4J0000025tdRUAQ,103531001,01t4J000004AsV9QAK
a1G4J0000025tdSUAQ,103775021,01t4J000004AsVAQA0
a1G4J0000025tdVUAQ,103180008,01t4J000004AsVBQA0
a1G4J0000025tdWUAQ,103340001,01t4J000004AsVCQA0
a1G4J0000025tdXUAQ,103477001,01t4J000004AsVDQA0
a1G4J0000025tdYUAQ,103485036,01t4J000004AsVEQA0
a1G4J0000025tdZUAQ,103991001,01t4J000004AsVFQA0
a1G4J0000025tdaUAA,103210001,01t4J000004AsVGQA0
a1G4J0000025tdfUAA,103212001,01t4J000004AsVHQA0
a1G4J0000025tdkUAA,103214001,01t4J000004AsVIQA0
a1G4J0000025tdlUAA,110687001,01t4J000004AsVJQA0
a1G4J0000025tdpUAA,103182001,01t4J000004AsVKQA0
a1G4J0000025tdqUAA,103739004,01t4J000004AsVLQA0
a1G4J0000025tdrUAA,103838079,01t4J000004AsVMQA0
a1G4J0000025tduUAA,103230001,01t4J000004AsVNQA0
a1G4J0000025tdvUAA,103606001,01t4J000004AsVOQA0
a1G4J0000025tdwUAA,103627001,01t4J000004AsVPQA0
a1G4J0000025tdxUAA,103734004,01t4J000004AsVQQA0
a1G4J0000025tdyUAA,103854002,01t4J000004AsVRQA0
a1G4J0000025tdzUAA,103216001,01t4J000004AsVSQA0
a1G4J0000025te0UAA,103578001,01t4J000004AsVTQA0
a1G4J0000025te1UAA,104107002,01t4J000004AsVUQA0
a1G4J0000025te2UAA,104170004,01t4J000004AsVVQA0
a1G4J0000025te4UAA,103222001,01t4J000004AsVWQA0
a1G4J0000025te5UAA,103775119,01t4J000004AsVXQA0
a1G4J0000025te6UAA,103775103,01t4J000004AsVYQA0
a1G4J0000025te7UAA,103934001,01t4J000004AsVZQA0
a1G4J0000025te8UAA,103920005,01t4J000004AsVaQAK
a1G4J0000025te9UAA,103228001,01t4J000004AsVbQAK
a1G4J0000025teAUAQ,103249001,01t4J000004AsVcQAK
a1G4J0000025teBUAQ,103775109,01t4J000004AsVdQAK
a1G4J0000025teCUAQ,104022001,01t4J000004AsVeQAK
a1G4J0000025teDUAQ,104473001,01t4J000004AsVfQAK
a1G4J0000025teEUAQ,103221001,01t4J000004AsVgQAK
a1G4J0000025teFUAQ,103231001,01t4J000004AsVhQAK
a1G4J0000025teGUAQ,103481002,01t4J000004AsViQAK
a1G4J0000025teHUAQ,103485058,01t4J000004AsVjQAK
a1G4J0000025teJUAQ,103223001,01t4J000004AsVkQAK
a1G4J0000025teKUAQ,104152019,01t4J000004AsVlQAK
a1G4J0000025teLUAQ,104152113,01t4J000004AsVmQAK
a1G4J0000025teMUAQ,109788034,01t4J000004AsVnQAK
a1G4J0000025teNUAQ,110447236,01t4J000004AsVoQAK
a1G4J0000025teOUAQ,103226001,01t4J000004AsVpQAK
a1G4J0000025teTUAQ,103235001,01t4J000004AsVqQAK
a1G4J0000025teYUAQ,103238001,01t4J000004AsVrQAK
a1G4J0000025tedUAA,103239001,01t4J000004AsVsQAK
a1G4J0000025teiUAA,103250001,01t4J000004AsVtQAK
a1G4J0000025tejUAA,103277001,01t4J000004AsVuQAK
a1G4J0000025tekUAA,104651001,01t4J000004AsVvQAK
a1G4J0000025telUAA,104607001,01t4J000004AsVwQAK
a1G4J0000025temUAA,104615002,01t4J000004AsVxQAK
a1G4J0000025tenUAA,103237001,01t4J000004AsVyQAK
a1G4J0000025teoUAA,103775110,01t4J000004AsVzQAK
a1G4J0000025tepUAA,104122017,01t4J000004AsW0QAK
a1G4J0000025teqUAA,104202006,01t4J000004AsW1QAK
a1G4J0000025tesUAA,103232001,01t4J000004AsW2QAK
a1G4J0000025texUAA,103234001,01t4J000004AsW3QAK
a1G4J0000025tf2UAA,103236001,01t4J000004AsW4QAK
a1G4J0000025tf3UAA,103448014,01t4J000004AsW5QAK
a1G4J0000025tf4UAA,103638001,01t4J000004AsW6QAK
a1G4J0000025tf5UAA,104178006,01t4J000004AsW7QAK
a1G4J0000025tf6UAA,104194005,01t4J000004AsW8QAK
a1G4J0000025tf7UAA,103242001,01t4J000004AsW9QAK
a1G4J0000025tf8UAA,103448013,01t4J000004AsWAQA0
a1G4J0000025tf9UAA,103528001,01t4J000004AsWBQA0
a1G4J0000025tfAUAQ,104152071,01t4J000004AsWCQA0
a1G4J0000025tfBUAQ,104174032,01t4J000004AsWDQA0
a1G4J0000025tfCUAQ,103252001,01t4J000004AsWEQA0
a1G4J0000025tfDUAQ,103603002,01t4J000004AsWFQA0
a1G4J0000025tfEUAQ,104250003,01t4J000004AsWGQA0
a1G4J0000025tfHUAQ,103257001,01t4J000004AsWHQA0
a1G4J0000025tfMUAQ,103241001,01t4J000004AsWIQA0
a1G4J0000025tfNUAQ,103288001,01t4J000004AsWJQA0
a1G4J0000025tfOUAQ,103394001,01t4J000004AsWKQA0
a1G4J0000025tfPUAQ,103734032,01t4J000004AsWLQA0
a1G4J0000025tfRUAQ,103247001,01t4J000004AsWMQA0
a1G4J0000025tfSUAQ,106672001,01t4J000004AsWNQA0
a1G4J0000025tfWUAQ,103259001,01t4J000004AsWOQA0
a1G4J0000025tfXUAQ,103838066,01t4J000004AsWPQA0
a1G4J0000025tfYUAQ,103783004,01t4J000004AsWQQA0
a1G4J0000025tfZUAQ,104465001,01t4J000004AsWRQA0
a1G4J0000025tfaUAA,104481002,01t4J000004AsWSQA0
a1G4J0000025tfbUAA,103253001,01t4J000004AsWTQA0
a1G4J0000025tfcUAA,103492001,01t4J000004AsWUQA0
a1G4J0000025tfgUAA,103256001,01t4J000004AsWVQA0
a1G4J0000025tfhUAA,103786006,01t4J000004AsWWQA0
a1G4J0000025tfiUAA,111229001,01t4J000004AsWXQA0
a1G4J0000025tflUAA,103251001,01t4J000004AsWYQA0
a1G4J0000025tfmUAA,103420001,01t4J000004AsWZQA0
a1G4J0000025tfnUAA,103445001,01t4J000004AsWaQAK
a1G4J0000025tfoUAA,103734037,01t4J000004AsWbQAK
a1G4J0000025tfqUAA,103246001,01t4J000004AsWcQAK
a1G4J0000025tfrUAA,103730002,01t4J000004AsWdQAK
a1G4J0000025tfsUAA,103908001,01t4J000004AsWeQAK
a1G4J0000025tftUAA,103775045,01t4J000004AsWfQAK
a1G4J0000025tfuUAA,104059002,01t4J000004AsWgQAK
a1G4J0000025tfvUAA,103248001,01t4J000004AsWhQAK
a1G4J0000025tfwUAA,103675001,01t4J000004AsWiQAK
a1G4J0000025tfxUAA,105002001,01t4J000004AsWjQAK
a1G4J0000025tg0UAA,103273001,01t4J000004AsWkQAK
a1G4J0000025tg1UAA,104168003,01t4J000004AsWlQAK
a1G4J0000025tg5UAA,103266001,01t4J000004AsWmQAK
a1G4J0000025tg6UAA,103627002,01t4J000004AsWnQAK
a1G4J0000025tg7UAA,103987001,01t4J000004AsWoQAK
a1G4J0000025tgAUAQ,103270001,01t4J000004AsWpQAK
a1G4J0000025tgBUAQ,104046002,01t4J000004AsWqQAK
a1G4J0000025tgCUAQ,104165001,01t4J000004AsWrQAK
a1G4J0000025tgDUAQ,104350009,01t4J000004AsWsQAK
a1G4J0000025tgEUAQ,104349035,01t4J000004AsWtQAK
a1G4J0000025tgFUAQ,103263001,01t4J000004AsWuQAK
a1G4J0000025tgGUAQ,103485041,01t4J000004AsWvQAK
a1G4J0000025tgHUAQ,104455032,01t4J000004AsWwQAK
a1G4J0000025tgIUAQ,105806001,01t4J000004AsWxQAK
a1G4J0000025tgKUAQ,103134002,01t4J000004AsWyQAK
a1G4J0000025tgLUAQ,104152111,01t4J000004AsWzQAK
a1G4J0000025tgPUAQ,103272001,01t4J000004AsX0QAK
a1G4J0000025tgQUAQ,104173008,01t4J000004AsX1QAK
a1G4J0000025tgUUAQ,103287001,01t4J000004AsX2QAK
a1G4J0000025tgZUAQ,103264001,01t4J000004AsX3QAK
a1G4J0000025tgaUAA,104279002,01t4J000004AsX4QAK
a1G4J0000025tgbUAA,104349011,01t4J000004AsX5QAK
a1G4J0000025tgcUAA,105099032,01t4J000004AsX6QAK
a1G4J0000025tgeUAA,103275001,01t4J000004AsX7QAK
a1G4J0000025tgfUAA,103775046,01t4J000004AsX8QAK
a1G4J0000025tggUAA,104122002,01t4J000004AsX9QAK
a1G4J0000025tghUAA,104285001,01t4J000004AsXAQA0
a1G4J0000025tgiUAA,104311001,01t4J000004AsXBQA0
a1G4J0000025tgjUAA,103262001,01t4J000004AsXCQA0
a1G4J0000025tgkUAA,103855001,01t4J000004AsXDQA0
a1G4J0000025tglUAA,104152062,01t4J000004AsXEQA0
a1G4J0000025tgmUAA,104152065,01t4J000004AsXFQA0
a1G4J0000025tgnUAA,104152073,01t4J000004AsXGQA0
a1G4J0000025tgoUAA,103342001,01t4J000004AsXHQA0
a1G4J0000025tgtUAA,103330001,01t4J000004AsXIQA0
a1G4J0000025tguUAA,103775030,01t4J000004AsXJQA0
a1G4J0000025tgyUAA,103384001,01t4J000004AsXKQA0
a1G4J0000025tgzUAA,103597001,01t4J000004AsXLQA0
a1G4J0000025th0UAA,103786011,01t4J000004AsXMQA0
a1G4J0000025th1UAA,103775065,01t4J000004AsXNQA0
a1G4J0000025th3UAA,103337019,01t4J000004AsXOQA0
a1G4J0000025th8UAA,103337036,01t4J000004AsXPQA0
a1G4J0000025thDUAQ,103337021,01t4J000004AsXQQA0
a1G4J0000025thEUAQ,103470001,01t4J000004AsXRQA0
a1G4J0000025thIUAQ,103337037,01t4J000004AsXSQA0
a1G4J0000025thJUAQ,104152040,01t4J000004AsXTQA0
a1G4J0000025thNUAQ,103346001,01t4J000004AsXUQA0
a1G4J0000025thOUAQ,103426002,01t4J000004AsXVQA0
a1G4J0000025thPUAQ,104152022,01t4J000004AsXWQA0
a1G4J0000025thQUAQ,104182016,01t4J000004AsXXQA0
a1G4J0000025thRUAQ,104152119,01t4J000004AsXYQA0
a1G4J0000025thSUAQ,103391001,01t4J000004AsXZQA0
a1G4J0000025thTUAQ,103854001,01t4J000004AsXaQAK
a1G4J0000025thUUAQ,103775072,01t4J000004AsXbQAK
a1G4J0000025thVUAQ,103775043,01t4J000004AsXcQAK
a1G4J0000025thWUAQ,103958001,01t4J000004AsXdQAK
a1G4J0000025thXUAQ,103386001,01t4J000004AsXeQAK
a1G4J0000025thYUAQ,104187004,01t4J000004AsXfQAK
a1G4J0000025thZUAQ,104223012,01t4J000004AsXgQAK
a1G4J0000025thcUAA,103386002,01t4J000004AsXhQAK
a1G4J0000025thdUAA,103498001,01t4J000004AsXiQAK
a1G4J0000025theUAA,103580001,01t4J000004AsXjQAK
a1G4J0000025thhUAA,103345001,01t4J000004AsXkQAK
a1G4J0000025thiUAA,103775050,01t4J000004AsXlQAK
a1G4J0000025thjUAA,103775063,01t4J000004AsXmQAK
a1G4J0000025thkUAA,105882002,01t4J000004AsXnQAK
a1G4J0000025thlUAA,105971001,01t4J000004AsXoQAK
a1G4J0000025thmUAA,103399001,01t4J000004AsXpQAK
a1G4J0000025thnUAA,104154021,01t4J000004AsXqQAK
a1G4J0000025thoUAA,104152054,01t4J000004AsXrQAK
a1G4J0000025thpUAA,104647002,01t4J000004AsYWQA0
a1G4J0000025thrUAA,103336056,01t4J000004AsYXQA0
a1G4J0000025thsUAA,103471001,01t4J000004AsYYQA0
a1G4J0000025thtUAA,110447153,01t4J000004AsYZQA0
a1G4J0000025thwUAA,103398001,01t4J000004AsYaQAK
a1G4J0000025thxUAA,103485018,01t4J000004AsYbQAK
a1G4J0000025ti1UAA,103412001,01t4J000004AsYcQAK
a1G4J0000025ti2UAA,103485011,01t4J000004AsYdQAK
a1G4J0000025ti3UAA,104093001,01t4J000004AsYeQAK
a1G4J0000025ti4UAA,104170006,01t4J000004AsYfQAK
a1G4J0000025ti5UAA,104197004,01t4J000004AsYgQAK
a1G4J0000025ti6UAA,103414002,01t4J000004AsYhQAK
a1G4J0000025ti7UAA,108604001,01t4J000004AsYiQAK
a1G4J0000025ti8UAA,109149001,01t4J000004AsYjQAK
a1G4J0000025tiBUAQ,103407001,01t4J000004AsYkQAK
a1G4J0000025tiCUAQ,103448010,01t4J000004AsYlQAK
a1G4J0000025tiDUAQ,105445001,01t4J000004AsYmQAK
a1G4J0000025tiEUAQ,822090001,01t4J000004AsYnQAK
a1G4J0000025tiGUAQ,103407002,01t4J000004AsYoQAK
a1G4J0000025tiHUAQ,103521001,01t4J000004AsYpQAK
a1G4J0000025tiIUAQ,103846001,01t4J000004AsYqQAK
a1G4J0000025tiJUAQ,103776001,01t4J000004AsYrQAK
a1G4J0000025tiKUAQ,103937001,01t4J000004AsYsQAK
a1G4J0000025tiLUAQ,103423001,01t4J000004AsYtQAK
a1G4J0000025tiMUAQ,103685001,01t4J000004AsYuQAK
a1G4J0000025tiNUAQ,103694001,01t4J000004AsYvQAK
a1G4J0000025tiQUAQ,103423002,01t4J000004AsYwQAK
a1G4J0000025tiRUAQ,104027001,01t4J000004AsYxQAK
a1G4J0000025tiSUAQ,104152005,01t4J000004AsYyQAK
a1G4J0000025tiTUAQ,104308001,01t4J000004AsYzQAK
a1G4J0000025tiUUAQ,104663001,01t4J000004AsZ0QAK
a1G4J0000025tiVUAQ,103422001,01t4J000004AsZ1QAK
a1G4J0000025tiWUAQ,103775037,01t4J000004AsZ2QAK
a1G4J0000025tiXUAQ,103775100,01t4J000004AsZ3QAK
a1G4J0000025tiYUAQ,104166003,01t4J000004AsZ4QAK
a1G4J0000025tiaUAA,103424004,01t4J000004AsZ5QAK
a1G4J0000025tibUAA,103818001,01t4J000004AsZ6QAK
a1G4J0000025ticUAA,104475001,01t4J000004AsZ7QAK
a1G4J0000025tifUAA,103417001,01t4J000004AsZ8QAK
a1G4J0000025tikUAA,103432001,01t4J000004AsZ9QAK
a1G4J0000025tilUAA,103577001,01t4J000004AsZAQA0
a1G4J0000025timUAA,103891001,01t4J000004AsZBQA0
a1G4J0000025tinUAA,104892001,01t4J000004AsZCQA0
a1G4J0000025tioUAA,104965001,01t4J000004AsZDQA0
a1G4J0000025tipUAA,103443001,01t4J000004AsZEQA0
a1G4J0000025tiuUAA,103435001,01t4J000004AsZFQA0
a1G4J0000025tivUAA,103819001,01t4J000004AsZGQA0
a1G4J0000025tizUAA,103468001,01t4J000004AsZHQA0
a1G4J0000025tj4UAA,103461001,01t4J000004AsZIQA0
a1G4J0000025tj5UAA,103780003,01t4J000004AsZJQA0
a1G4J0000025tj6UAA,103775024,01t4J000004AsZKQA0
a1G4J0000025tj7UAA,104152044,01t4J000004AsZLQA0
a1G4J0000025tj8UAA,106171001,01t4J000004AsZMQA0
a1G4J0000025tj9UAA,103439002,01t4J000004AsZNQA0
a1G4J0000025tjAUAQ,103448002,01t4J000004AsZOQA0
a1G4J0000025tjBUAQ,104025001,01t4J000004AsZPQA0
a1G4J0000025tjCUAQ,104152014,01t4J000004AsZQQA0
a1G4J0000025tjDUAQ,104371002,01t4J000004AsZRQA0
a1G4J0000025tjEUAQ,103460001,01t4J000004AsZSQA0
a1G4J0000025tjFUAQ,104047002,01t4J000004AsZTQA0
a1G4J0000025tjGUAQ,104457029,01t4J000004AsZUQA0
a1G4J0000025tjJUAQ,103460002,01t4J000004AsZVQA0
a1G4J0000025tjKUAQ,103505001,01t4J000004AsZWQA0
a1G4J0000025tjLUAQ,104490001,01t4J000004AsZXQA0
a1G4J0000025tjMUAQ,105073002,01t4J000004AsZYQA0
a1G4J0000025tjNUAQ,105099052,01t4J000004AsZZQA0
a1G4J0000025tjOUAQ,103448003,01t4J000004AsZaQAK
a1G4J0000025tjPUAQ,103725001,01t4J000004AsZbQAK
a1G4J0000025tjQUAQ,103838068,01t4J000004AsZcQAK
a1G4J0000025tjRUAQ,103999001,01t4J000004AsZdQAK
a1G4J0000025tjTUAQ,103448004,01t4J000004AsZeQAK
a1G4J0000025tjUUAQ,103558002,01t4J000004AsZfQAK
a1G4J0000025tjVUAQ,103749003,01t4J000004AsZgQAK
a1G4J0000025tjWUAQ,104099001,01t4J000004AsZhQAK
a1G4J0000025tjXUAQ,104152109,01t4J000004AsZiQAK
a1G4J0000025tjYUAQ,103448005,01t4J000004AsZjQAK
a1G4J0000025tjZUAQ,103838069,01t4J000004AsZkQAK
a1G4J0000025tjdUAA,103448009,01t4J000004AsZlQAK
a1G4J0000025tjeUAA,105733001,01t4J000004AsZmQAK
a1G4J0000025tjfUAA,105753001,01t4J000004AsZnQAK
a1G4J0000025tjgUAA,106129001,01t4J000004AsZoQAK
a1G4J0000025tjhUAA,111768001,01t4J000004AsZpQAK
a1G4J0000025tjiUAA,103448011,01t4J000004AsZqQAK
a1G4J0000025tjnUAA,103448019,01t4J000004AsZrQAK
a1G4J0000025tjoUAA,103537001,01t4J000004AsZsQAK
a1G4J0000025tjpUAA,104122015,01t4J000004AsZtQAK
a1G4J0000025tjqUAA,104458001,01t4J000004AsZuQAK
a1G4J0000025tjrUAA,105099055,01t4J000004AsZvQAK
a1G4J0000025tjsUAA,103473001,01t4J000004AsZwQAK
a1G4J0000025tjtUAA,103486001,01t4J000004AsZxQAK
a1G4J0000025tjuUAA,103591001,01t4J000004AsZyQAK
a1G4J0000025tjvUAA,104805002,01t4J000004AsZzQAK
a1G4J0000025tjwUAA,110484001,01t4J000004Asa0QAC
a1G4J0000025tjxUAA,103446001,01t4J000004Asa1QAC
a1G4J0000025tjyUAA,104003001,01t4J000004Asa2QAC
a1G4J0000025tjzUAA,104294012,01t4J000004Asa3QAC
a1G4J0000025tk0UAA,104349041,01t4J000004Asa4QAC
a1G4J0000025tk1UAA,104722034,01t4J000004Asa5QAC
a1G4J0000025tk2UAA,103479001,01t4J000004Asa6QAC
a1G4J0000025tk7UAA,103476001,01t4J000004Asa7QAC
a1G4J0000025tk8UAA,103692001,01t4J000004Asa8QAC
a1G4J0000025tk9UAA,103775113,01t4J000004Asa9QAC
a1G4J0000025tkAUAQ,104029001,01t4J000004AsaAQAS
a1G4J0000025tkBUAQ,104110002,01t4J000004AsaBQAS
a1G4J0000025tkCUAQ,103481001,01t4J000004AsaCQAS
a1G4J0000025tkDUAQ,103775081,01t4J000004AsaDQAS
a1G4J0000025tkHUAQ,103481003,01t4J000004AsaEQAS
a1G4J0000025tkIUAQ,103914001,01t4J000004AsaFQAS
a1G4J0000025tkJUAQ,104013001,01t4J000004AsaGQAS
a1G4J0000025tkKUAQ,104060001,01t4J000004AsaHQAS
a1G4J0000025tkMUAQ,103481005,01t4J000004AsaIQAS
a1G4J0000025tkRUAQ,103487001,01t4J000004AsaJQAS
a1G4J0000025tkSUAQ,104152077,01t4J000004AsaKQAS
a1G4J0000025tkTUAQ,104152089,01t4J000004AsaLQAS
a1G4J0000025tkUUAQ,104186005,01t4J000004AsaMQAS
a1G4J0000025tkVUAQ,104264003,01t4J000004AsaNQAS
a1G4J0000025tkWUAQ,103495001,01t4J000004AsaOQAS
a1G4J0000025tkXUAQ,103485009,01t4J000004AsaPQAS
a1G4J0000025tkYUAQ,103775001,01t4J000004AsaQQAS
a1G4J0000025tkZUAQ,103775075,01t4J000004AsaRQAS
a1G4J0000025tkaUAA,103905001,01t4J000004AsaSQAS
a1G4J0000025tkbUAA,103491001,01t4J000004AsaTQAS
a1G4J0000025tkcUAA,103775035,01t4J000004AsaUQAS
a1G4J0000025tkgUAA,103489001,01t4J000004AsaVQAS
a1G4J0000025tklUAA,103488001,01t4J000004AsaWQAS
a1G4J0000025tkmUAA,103713003,01t4J000004AsaXQAS
a1G4J0000025tknUAA,104076001,01t4J000004AsaYQAS
a1G4J0000025tkoUAA,104320001,01t4J000004AsaZQAS
a1G4J0000025tkqUAA,103485070,01t4J000004AsaaQAC
a1G4J0000025tkrUAA,103485056,01t4J000004AsabQAC
a1G4J0000025tksUAA,103505004,01t4J000004AsacQAC
a1G4J0000025tktUAA,103734005,01t4J000004AsadQAC
a1G4J0000025tkuUAA,103734038,01t4J000004AsaeQAC
a1G4J0000025tkvUAA,103485002,01t4J000004AsafQAC
a1G4J0000025tkwUAA,103768001,01t4J000004AsagQAC
a1G4J0000025tkxUAA,103805001,01t4J000004AsahQAC
a1G4J0000025tkyUAA,103775047,01t4J000004AsaiQAC
a1G4J0000025tkzUAA,103775041,01t4J000004AsajQAC
a1G4J0000025tl0UAA,103485066,01t4J000004AsakQAC
a1G4J0000025tl1UAA,103916001,01t4J000004AsalQAC
a1G4J0000025tl2UAA,104167002,01t4J000004AsamQAC
a1G4J0000025tl3UAA,104194008,01t4J000004AsanQAC
a1G4J0000025tl4UAA,104194006,01t4J000004AsaoQAC
a1G4J0000025tl5UAA,103485016,01t4J000004AsapQAC
a1G4J0000025tl6UAA,104102001,01t4J000004AsaqQAC
a1G4J0000025tl7UAA,104148001,01t4J000004AsarQAC
a1G4J0000025tl8UAA,104145005,01t4J000004AsasQAC
a1G4J0000025tl9UAA,104349039,01t4J000004AsatQAC
a1G4J0000025tlAUAQ,103485059,01t4J000004AsauQAC
a1G4J0000025tlFUAQ,103485023,01t4J000004AsavQAC
a1G4J0000025tlGUAQ,103522001,01t4J000004AsawQAC
a1G4J0000025tlKUAQ,103485054,01t4J000004AsaxQAC
a1G4J0000025tlLUAQ,103584001,01t4J000004AsayQAC
a1G4J0000025tlPUAQ,103485063,01t4J000004AsazQAC
a1G4J0000025tlQUAQ,103734010,01t4J000004Asb0QAC
a1G4J0000025tlRUAQ,113860001,01t4J000004Asb1QAC
a1G4J0000025tlSUAQ,113967060,01t4J000004Asb2QAC
a1G4J0000025tlTUAQ,114052001,01t4J000004Asb3QAC
a1G4J0000025tlUUAQ,103551001,01t4J000004Asb4QAC
a1G4J0000025tlVUAQ,103780001,01t4J000004Asb5QAC
a1G4J0000025tlWUAQ,103975001,01t4J000004AsboQAC
a1G4J0000025tlXUAQ,103992001,01t4J000004AsbpQAC
a1G4J0000025tlYUAQ,104349038,01t4J000004AsbqQAC
a1G4J0000025tlZUAQ,103541001,01t4J000004AsbrQAC
a1G4J0000025tleUAA,103554001,01t4J000004AsbsQAC
a1G4J0000025tlfUAA,103775026,01t4J000004AsbtQAC
a1G4J0000025tlgUAA,104186008,01t4J000004AsbuQAC
a1G4J0000025tlhUAA,104240001,01t4J000004AsbvQAC
a1G4J0000025tljUAA,103519001,01t4J000004AsbwQAC
a1G4J0000025tloUAA,103547001,01t4J000004AsbxQAC
a1G4J0000025tlpUAA,104367001,01t4J000004AsbyQAC
a1G4J0000025tlqUAA,104349024,01t4J000004AsbzQAC
a1G4J0000025tltUAA,103508001,01t4J000004Asc0QAC
a1G4J0000025tluUAA,103815001,01t4J000004Asc1QAC
a1G4J0000025tlvUAA,103897001,01t4J000004Asc2QAC
a1G4J0000025tlwUAA,103775029,01t4J000004Asc3QAC
a1G4J0000025tlxUAA,103775068,01t4J000004Asc4QAC
a1G4J0000025tlyUAA,103515020,01t4J000004Asc5QAC
a1G4J0000025tlzUAA,103875001,01t4J000004Asc6QAC
a1G4J0000025tm0UAA,103932001,01t4J000004Asc7QAC
a1G4J0000025tm3UAA,103515050,01t4J000004Asc8QAC
a1G4J0000025tm8UAA,103533001,01t4J000004Asc9QAC
a1G4J0000025tmDUAQ,103562001,01t4J000004AscAQAS
a1G4J0000025tmEUAQ,104166001,01t4J000004AscBQAS
a1G4J0000025tmFUAQ,104122010,01t4J000004AscCQAS
a1G4J0000025tmGUAQ,104395002,01t4J000004AscDQAS
a1G4J0000025tmHUAQ,104455007,01t4J000004AscEQAS
a1G4J0000025tmIUAQ,103499001,01t4J000004AscFQAS
a1G4J0000025tmJUAQ,104772003,01t4J000004AscGQAS
a1G4J0000025tmKUAQ,104721019,01t4J000004AscHQAS
a1G4J0000025tmNUAQ,103563001,01t4J000004AscIQAS
a1G4J0000025tmSUAQ,103558001,01t4J000004AscJQAS
a1G4J0000025tmTUAQ,103780002,01t4J000004AscKQAS
a1G4J0000025tmUUAQ,104791001,01t4J000004AscLQAS
a1G4J0000025tmVUAQ,104910001,01t4J000004AscMQAS
a1G4J0000025tmXUAQ,103562002,01t4J000004AscNQAS
a1G4J0000025tmYUAQ,104154028,01t4J000004AscOQAS
a1G4J0000025tmZUAQ,104223022,01t4J000004AscPQAS
a1G4J0000025tmcUAA,103505002,01t4J000004AscQQAS
a1G4J0000025tmdUAA,104174062,01t4J000004AscRQAS
a1G4J0000025tmeUAA,104721006,01t4J000004AscSQAS
a1G4J0000025tmhUAA,103570001,01t4J000004AscTQAS
a1G4J0000025tmiUAA,103775006,01t4J000004AscUQAS
a1G4J0000025tmjUAA,104015001,01t4J000004AscVQAS
a1G4J0000025tmkUAA,104200003,01t4J000004AscWQAS
a1G4J0000025tmlUAA,104477001,01t4J000004AscXQAS
a1G4J0000025tmmUAA,103570002,01t4J000004AscYQAS
a1G4J0000025tmrUAA,103569001,01t4J000004AscZQAS
a1G4J0000025tmsUAA,103726002,01t4J000004AscaQAC
a1G4J0000025tmwUAA,103578002,01t4J000004AscbQAC
a1G4J0000025tmxUAA,104020001,01t4J000004AsccQAC
a1G4J0000025tmyUAA,104079002,01t4J000004AscdQAC
a1G4J0000025tmzUAA,104377002,01t4J000004AsceQAC
a1G4J0000025tn1UAA,103590001,01t4J000004AscfQAC
a1G4J0000025tn2UAA,103775012,01t4J000004AscgQAC
a1G4J0000025tn4UAA,104358001,01t4J000004AsciQAC
a1G4J0000025tn6UAA,103576001,01t4J000004AscjQAC
a1G4J0000025tn7UAA,103698001,01t4J000004AsckQAC
a1G4J0000025tn8UAA,103784003,01t4J000004AsclQAC
a1G4J0000025tn9UAA,103775032,01t4J000004AscmQAC
a1G4J0000025tnAUAQ,103775036,01t4J000004AscnQAC
a1G4J0000025tnBUAQ,103596001,01t4J000004AscoQAC
a1G4J0000025tnCUAQ,103775104,01t4J000004AscpQAC
a1G4J0000025tnDUAQ,103775082,01t4J000004AscqQAC
a1G4J0000025tnEUAQ,104150001,01t4J000004AscrQAC
a1G4J0000025tnFUAQ,104122018,01t4J000004AscsQAC
a1G4J0000025tnGUAQ,103608001,01t4J000004AsctQAC
a1G4J0000025tnHUAQ,103752001,01t4J000004AscuQAC
a1G4J0000025tnIUAQ,103838062,01t4J000004AscvQAC
a1G4J0000025tnJUAQ,103924001,01t4J000004AscwQAC
a1G4J0000025tnKUAQ,104466002,01t4J000004AscxQAC
a1G4J0000025tnLUAQ,103595001,01t4J000004AscyQAC
a1G4J0000025tnMUAQ,105581001,01t4J000004AsczQAC
a1G4J0000025tnQUAQ,103605001,01t4J000004Asd0QAC
a1G4J0000025tnRUAQ,104202003,01t4J000004Asd1QAC
a1G4J0000025tnVUAQ,103583001,01t4J000004Asd2QAC
a1G4J0000025tnWUAQ,103734036,01t4J000004Asd3QAC
a1G4J0000025tnXUAQ,104152076,01t4J000004Asd4QAC
a1G4J0000025tnYUAQ,105817001,01t4J000004Asd5QAC
a1G4J0000025tnZUAQ,110076001,01t4J000004AsdnQAC
a1G4J0000025tnaUAA,103601001,01t4J000004AsdoQAC
a1G4J0000025tnbUAA,107522007,01t4J000004AsdpQAC
a1G4J0000025tnfUAA,103574001,01t4J000004AsdqQAC
a1G4J0000025tngUAA,103722001,01t4J000004AsdrQAC
a1G4J0000025tnhUAA,104174010,01t4J000004AsdsQAC
a1G4J0000025tniUAA,104349033,01t4J000004AsdtQAC
