id,Tenancy__r:Contract:PMS_Reference__C,pms_reference__c
006Nz000004uGRBIA2,222488074007,222488074007
006Nz00000BMtacIAD,222488074007,222488074007
006Pv00000C9faJIAR,222488074007,222488074007
006Nz0000091zqnIAA,222488076004,222488076004
006Pv00000DBMNmIAP,222488076004,222488076004
006Nz00000AoDypIAF,222489011005,222489011005
006Pv00000Dy0fCIAR,222489011005,222489011005
006Nz00000ASiBhIAL,222489012006,222489012006
006Pv00000CZqkrIAD,222489012006,222489012006
006Nz000006X27iIAC,222489022004,222489022004
006Nz00000B7G13IAF,222489022004,222489022004
006Nz00000CEtAbIAL,222489022004,222489022004
006Nz00000AIN6vIAH,222489031004,222489031004
006Pv00000EkXdrIAF,222489031004,222489031004
006Nz000005YEfCIAW,222489038004,222489038004
006Nz000006QvtuIAC,222489038004,222489038004
006Pv00000ANKTVIA5,222489038004,222489038004
006Nz00000AMCw2IAH,222489048010,222489048010
006Pv00000Er7gFIAR,222489048010,222489048010
006Pv00000FBLLRIA5,222489054003,222489054003
006Nz000008bX3dIAE,222490002004,222490002004
006Pv00000C9fa3IAB,222490002004,222490002004
006Pv00000DJwm5IAD,222490002004,222490002004
006Nz00000ASrIBIA1,222490009006,222490009006
006Pv00000DqLX7IAN,222490009006,222490009006
006Nz00000AER4PIAX,222490013002,222490013002
006Pv00000Dy16qIAB,222490013002,222490013002
006Nz000009VVlVIAW,222490014006,222490014006
006Pv00000DNnVJIA1,222490014006,222490014006
006Nz000008FKwIIAW,222490016006,222490016006
006Nz00000A7i8VIAR,222490016006,222490016006
006Pv00000DOxBHIA1,222490016006,222490016006
006Nz000003DKTsIAO,222490021002,222490021002
006Nz000008uvpUIAQ,222490021002,222490021002
006Pv00000B34vHIAR,222490021002,222490021002
006Nz000009JFhNIAW,222490025007,222490025007
006Pv000009XL3rIAG,222490025007,222490025007
006Pv00000DccT8IAJ,222490025007,222490025007
006Nz00000AsZjTIAV,222491025004,222491025004
006Nz000009VBGXIA4,222491027005,222491027005
006Pv00000DG7uTIAT,222491027005,222491027005
006Nz000009z8hpIAA,222491029005,222491029005
006Pv00000DNnVKIA1,222491029005,222491029005
006Nz00000BE9oMIAT,222491038008,222491038008
006Pv00000Eg8HGIAZ,222491038008,222491038008
006Nz000007DhG3IAK,222491041003,222491041003
006Pv00000C9faXIAR,222491041003,222491041003
006Nz00000AEDe2IAH,222491046005,222491046005
006Nz00000BHNzZIAX,222491046005,222491046005
006Pv00000DVyAGIA1,222491046005,222491046005
006Nz00000BcqtkIAB,222491050003,222491050003
006Pv00000EpxRSIAZ,222491050003,222491050003
006Nz00000Bre4GIAR,222491053008,222491053008
006Pv000009EzUxIAK,222491053008,222491053008
006Pv00000F08cuIAB,222491053008,222491053008
006Nz00000BaT1xIAF,222491061005,222491061005
006Pv00000EopQuIAJ,222491061005,222491061005
006Nz00000BaIGFIA3,222491084004,222491084004
006Pv00000EpxRRIAZ,222491084004,222491084004
006Nz000007Vrf7IAC,222491086006,222491086006
006Pv00000CEhe6IAD,222491086006,222491086006
006Nz000009Y84RIAS,222491089006,222491089006
006Pv00000DD38oIAD,222491089006,222491089006
006Nz00000B3T8nIAF,222491095005,222491095005
006Nz00000CNTOUIA5,222491095005,222491095005
006Pv00000Dx6jTIAR,222491095005,222491095005
006Nz000009ozj3IAA,222491104008,222491104008
006Pv00000DJwE7IAL,222491104008,222491104008
006Nz00000C79m6IAB,222491107006,222491107006
006Pv00000F5JJ7IAN,222491107006,222491107006
006Nz00000BvNrDIAV,222491110009,222491110009
006Pv00000F08cwIAB,222491110009,222491110009
006Nz000009VKlFIAW,222491122006,222491122006
006Pv00000DccT9IAJ,222491122006,222491122006
006Nz000008TI0AIAW,222491129005,222491129005
006Pv00000Cjnl7IAB,222491129005,222491129005
006Nz000006KyUQIA0,222491131004,222491131004
006Pv00000BuOJIIA3,222491131004,222491131004
006Nz000009HbKZIA0,222491133005,222491133005
006Pv00000CyFbjIAF,222491133005,222491133005
006Pv00000CyFbtIAF,222491133005,222491133005
006Nz00000AsZMTIA3,222491141003,222491141003
006Nz000008CH5ZIAW,222491151006,222491151006
006Pv00000CfZz9IAF,222491151006,222491151006
006Nz00000AWUGYIA5,222491155007,222491155007
006Nz00000AaEkCIAV,222491155007,222491155007
006Pv00000DhTPSIA3,222491155007,222491155007
006Nz0000094fnNIAQ,222491160006,222491160006
006Pv00000DBMNnIAP,222491160006,222491160006
006Nz00000AsedrIAB,222491166004,222491166004
006Pv00000EgB2TIAV,222491166004,222491166004
006Nz000009ADV3IAO,222515009006,222515009006
006Pv00000DoIM0IAN,222515009006,222515009006
006Nz0000097IpSIAU,222517002006,222517002006
006Pv00000Dx4JdIAJ,222517002006,222517002006
006Nz000003uvgEIAQ,222517008004,222517008004
006Nz00000AaTqbIAF,222520009004,222520009004
006Pv000009ozUdIAI,222520009004,222520009004
006Pv00000EgB2OIAV,222520009004,222520009004
006Nz000007OszKIAS,222520014004,222520014004
006Nz000008UrAcIAK,222520014004,222520014004
006Pv00000D70byIAB,222520014004,222520014004
006Nz00000AVHV3IAP,222520017007,222520017007
006Pv000009WSXCIA4,222520017007,222520017007
006Pv00000Dx6jSIAR,222520017007,222520017007
006Nz000006TZi6IAG,222520028004,222520028004
006Pv00000Ch12RIAR,222520028004,222520028004
006Nz000000dWrHIAU,222520040006,222520040006
006Nz000003uFcCIAU,222520040006,222520040006
006Pv00000C34GIIAZ,222520040006,222520040006
006Nz000009jL4wIAE,222520042004,222520042004
006Pv00000DhTPJIA3,222520042004,222520042004
006Nz00000BdIjVIAV,222520046005,222520046005
006Pv00000F7wBYIAZ,222520046005,222520046005
006Nz000004Tk3cIAC,222520047004,222520047004
006Pv00000BXeIIIA1,222520047004,222520047004
006Nz000004U2RtIAK,222520049005,222520049005
006Pv00000BxO1fIAF,222520049005,222520049005
006Nz00000BE4yHIAT,222520055005,222520055005
006Pv00000EopQpIAJ,222520055005,222520055005
006Nz000005vgCgIAI,222520056004,222520056004
006Pv00000CYavDIAT,222520056004,222520056004
006Nz000007bHc9IAE,222520061009,222520061009
006Pv00000CRZ4bIAH,222520061009,222520061009
006Nz00000AVnbWIAT,222520062005,222520062005
006Pv00000F7w8WIAR,222520062005,222520062005
0068d00000657yxAAA,222520063003,222520063003
0068d000009i43TAAQ,222520063003,222520063003
006Nz0000036fwbIAA,222520063003,222520063003
006Pv00000BuOJ4IAN,222520063003,222520063003
006Nz00000BsVepIAF,222520074004,222520074004
006Pv00000F08cvIAB,222520074004,222520074004
006Nz000006xsIgIAI,222520086005,222520086005
006Pv00000BtNIqIAN,222520086005,222520086005
006Nz000007JtBGIA0,222520101004,222520101004
006Pv00000C8KHcIAN,222520101004,222520101004
006Nz00000B8cTBIAZ,222520104003,222520104003
006Pv00000Dx6jUIAR,222520104003,222520104003
006Nz000008CHbcIAG,222521001006,222521001006
006Nz0000099JJEIA2,222521007011,222521007011
006Pv00000DAPNWIA5,222521007011,222521007011
006Nz00000BzHlbIAF,222521008005,222521008005
006Nz000009a2fhIAA,222521011004,222521011004
006Pv00000DoIM3IAN,222521011004,222521011004
006Nz000008tHRqIAM,222521012004,222521012004
006Nz00000ALrZrIAL,222521012004,222521012004
006Pv00000DZmqPIAT,222521012004,222521012004
006Nz00000AcxR7IAJ,222521014001,222521014001
006Pv00000AqpQYIAZ,222521014001,222521014001
006Pv00000F7w8XIAR,222521014001,222521014001
006Nz000007nKZUIA2,222521017006,222521017006
006Pv000009xeNiIAI,222521017006,222521017006
006Pv00000DAVRgIAP,222521017006,222521017006
006Nz000009ZbFkIAK,222521026009,222521026009
006Pv00000DoIM2IAN,222521026009,222521026009
006Nz000004wqn7IAA,222521027003,222521027003
006Pv00000C34GRIAZ,222521027003,222521027003
006Nz000004x5e5IAA,222521029009,222521029009
006Pv00000APLDHIA5,222521029009,222521029009
006Pv00000BWoOTIA1,222521029009,222521029009
006Nz000004x56GIAQ,222521032004,222521032004
006Nz00000AN9BlIAL,222521032004,222521032004
006Nz00000BHo5JIAT,222521032004,222521032004
006Nz00000Ad3LMIAZ,222521035005,222521035005
006Pv00000FrOA5IAN,222521037005,222521037005
006Nz000003FluaIAC,222521039004,222521039004
006Nz000003elUyIAI,222521039004,222521039004
006Pv00000BXeIAIA1,222521039004,222521039004
006Nz00000BJq9WIAT,222521044005,222521044005
006Nz000009eeKwIAI,222521049005,222521049005
006Nz00000CFsFhIAL,222521059003,222521059003
006Nz0000081iFJIAY,222521063004,222521063004
006Pv00000DgIh6IAF,222521063004,222521063004
006Pv00000FrWKTIA3,222521065002,222521065002
006Nz000006mFAzIAM,222521067006,222521067006
006Nz000008uvpIIAQ,222521067006,222521067006
006Pv00000BXeIVIA1,222521067006,222521067006
006Nz00000BdLBAIA3,222522002004,222522002004
006Nz00000CTxj8IAD,222522002004,222522002004
006Nz00000BwuJfIAJ,222522003007,222522003007
006Nz0000094ehfIAA,222522005005,222522005005
006Pv00000EgB2MIAV,222522005005,222522005005
006Nz000009JCLHIA4,222522008004,222522008004
006Pv00000DVyA8IAL,222522008004,222522008004
006Nz000006LHtmIAG,222522015003,222522015003
006Nz00000BBwpQIAT,222522015003,222522015003
006Pv00000Cqy7EIAR,222522015003,222522015003
006Nz000000YtZxIAK,222522016007,222522016007
006Nz000001RdeHIAS,222522016007,222522016007
006Pv00000ALsnhIAD,222522016007,222522016007
006Pv00000EbdokIAB,222522016007,222522016007
006Nz000007BeapIAC,222522026004,222522026004
006Nz000008uvpMIAQ,222522026004,222522026004
006Pv00000ALtDVIA1,222522026004,222522026004
006Nz000009WyZ7IAK,222522031005,222522031005
006Pv00000DsY2PIAV,222522031005,222522031005
006Nz000008UyK0IAK,222522039005,222522039005
006Pv00000FFJ3KIAX,222522039005,222522039005
006Nz000003b3YHIAY,222522040006,222522040006
006Pv00000BA7QMIA1,222522040006,222522040006
006Nz000004xLUMIA2,222522042008,222522042008
006Pv00000AJcn0IAD,222522042008,222522042008
006Pv00000BtNImIAN,222522042008,222522042008
006Nz000009qV8zIAE,222522052009,222522052009
006Pv00000DhTPLIA3,222522052009,222522052009
006Nz000004Wfp2IAC,222522059003,222522059003
006Pv00000AKibvIAD,222522059003,222522059003
006Pv00000BXeIJIA1,222522059003,222522059003
006Nz00000AYvNtIAL,222522062009,222522062009
006Pv00000EpxRIIAZ,222522062009,222522062009
006Nz00000CI0sIIAT,222522101005,222522101005
006Pv00000CofILIAZ,222522101005,222522101005
006Pv00000FAtM7IAL,222522101005,222522101005
006Nz00000ALWtZIAX,222522111004,222522111004
006Pv00000DZmqWIAT,222522111004,222522111004
006Nz00000ALWITIA5,222522112004,222522112004
006Pv00000DZmqVIAT,222522112004,222522112004
006Nz00000ANngdIAD,222532001009,222532001009
006Nz000006pLOqIAM,222537001004,222537001004
006Pv00000C8KHUIA3,222537001004,222537001004
006Nz000005eGsoIAE,222538001003,222538001003
006Nz000007FVisIAG,222538001003,222538001003
006Pv00000CIQmxIAH,222538001003,222538001003
006Nz000006vAYiIAM,222538004001,222538004001
006Pv00000FbQqvIAF,222549002002,222549002002
006Pv00000FbQu9IAF,222549003002,222549003002
006Nz0000041UwTIAU,222551001003,222551001003
006Nz00000AXARQIA5,222551001003,222551001003
006Pv00000BXeIEIA1,222551001003,222551001003
006Nz0000040cz3IAA,222552001003,222552001003
006Nz00000AM8QzIAL,222552001003,222552001003
006Pv00000BO8CfIAL,222552001003,222552001003
006Nz0000097IO4IAM,222560001003,222560001003
006Nz000009EebYIAS,222578001002,222578001002
006Pv000009lIzCIAU,222578001002,222578001002
006Nz00000C7KCnIAN,222578002005,222578002005
006Pv00000FHBI8IAP,222578002005,222578002005
006Nz000008pQ40IAE,222578008004,222578008004
006Pv00000DoILyIAN,222578008004,222578008004
006Nz000008bLfIIAU,222578009005,222578009005
006Pv00000DJwm4IAD,222578009005,222578009005
006Nz000007bLpTIAU,222578015007,222578015007
006Nz000009Pso1IAC,222578015007,222578015007
006Pv00000DDsGdIAL,222578015007,222578015007
006Nz000007htTTIAY,222578016005,222578016005
006Pv00000CzBfgIAF,222578016005,222578016005
006Pv00000FBP5hIAH,222578022006,222578022006
006Nz000004NIRsIAO,222578027006,222578027006
006Pv00000CJNjbIAH,222578027006,222578027006
006Nz00000BUgDGIA1,222578031005,222578031005
006Pv00000ExxkrIAB,222578031005,222578031005
006Nz000007OszOIAS,222578044005,222578044005
006Pv00000930OKIAY,222578044005,222578044005
006Pv00000Crw3kIAB,222578044005,222578044005
006Nz000008VWVGIA4,222578046004,222578046004
006Nz00000AexOhIAJ,222578046004,222578046004
006Pv00000CyFboIAF,222578046004,222578046004
006Nz000005nof9IAA,222578051003,222578051003
006Pv00000BXeIQIA1,222578051003,222578051003
006Nz00000AIgcXIAT,222578057007,222578057007
006Pv000009IKcgIAG,222578057007,222578057007
006Pv00000EkXdsIAF,222578057007,222578057007
006Nz000009UpcbIAC,222578060003,222578060003
006Pv00000EtZgJIAV,222578060003,222578060003
006Nz00000BZTg8IAH,222578062008,222578062008
006Nz000007VrTxIAK,222578066006,222578066006
006Pv00000DDsGbIAL,222578066006,222578066006
006Nz000009M0yfIAC,222578082003,222578082003
006Pv00000CBHtAIAX,222578082003,222578082003
006Pv00000Dx4JeIAJ,222578082003,222578082003
006Nz000009DWkvIAG,222578084004,222578084004
006Pv00000DhTPFIA3,222578084004,222578084004
006Nz00000B7cTfIAJ,222578087006,222578087006
006Nz000005EJj8IAG,222578095004,222578095004
006Pv00000BT4jdIAD,222578095004,222578095004
006Nz00000B5ilIIAR,222578100005,222578100005
006Pv00000EhNvzIAF,222578100005,222578100005
006Nz00000B82ecIAB,222578101007,222578101007
006Pv00000EkXe0IAF,222578101007,222578101007
006Nz000004NSFqIAO,222578108003,222578108003
006Nz00000CF73tIAD,222578108003,222578108003
006Nz00000BXEHCIA5,222578111004,222578111004
006Nz00000CF0vFIAT,222578111004,222578111004
006Nz000007dcSrIAI,222578116006,222578116006
006Pv00000D80t3IAB,222578116006,222578116006
006Nz000007tOFOIA2,222578127005,222578127005
006Pv00000DGC01IAH,222578127005,222578127005
006Nz000009z99IIAQ,222578131008,222578131008
006Nz00000BDtQBIA1,222578131008,222578131008
006Nz00000BxAeYIAV,222578135003,222578135003
006Nz000005KwZeIAK,222579003004,222579003004
006Pv00000CaakXIAR,222579003004,222579003004
006Nz00000BXSdXIAX,222579004001,222579004001
006Nz00000Cayf8IAB,222579004001,222579004001
006Nz00000BHWA3IAP,222579008004,222579008004
006Nz000008kc8xIAA,222579019004,222579019004
006Pv00000DD34HIAT,222579019004,222579019004
006Nz00000AGMdDIAX,222579022007,222579022007
006Pv00000DoIM4IAN,222579022007,222579022007
006Nz000005E6h9IAC,222579023003,222579023003
006Pv00000CeCLSIA3,222579023003,222579023003
006Nz000006ptwfIAA,222579026005,222579026005
006Pv00000C2GMyIAN,222579026005,222579026005
006Nz00000C6m9VIAR,222579034003,222579034003
006Pv00000FCOE3IAP,222579034003,222579034003
006Pv00000FUCCpIAP,222579037008,222579037008
006Nz000009UAG5IAO,222579048002,222579048002
006Pv00000EzBzhIAF,222579048002,222579048002
006Nz000009jDlaIAE,222579050006,222579050006
006Pv00000EkXdqIAF,222579050006,222579050006
006Nz000004SnUvIAK,222579062003,222579062003
006Nz00000CNTOTIA5,222579062003,222579062003
006Pv00000CHLNpIAP,222579062003,222579062003
006Nz00000BoPrQIAV,222579065005,222579065005
006Nz000004QiUcIAK,222579072006,222579072006
006Nz000006Vyj2IAC,222579072006,222579072006
006Pv00000B7wvWIAR,222579072006,222579072006
006Nz000005EugzIAC,222579074005,222579074005
006Nz000008k56ZIAQ,222579074005,222579074005
006Pv00000CJNjiIAH,222579074005,222579074005
006Nz000003rPufIAE,222579082008,222579082008
006Pv00000BVdLVIA1,222579082008,222579082008
006Nz000006T49kIAC,222579093006,222579093006
006Pv00000BqfwyIAB,222579093006,222579093006
006Nz000009WceWIAS,222579094005,222579094005
006Pv00000DiKtMIAV,222579094005,222579094005
006Nz00000AxqT5IAJ,222579096005,222579096005
006Pv00000F7w8YIAR,222579096005,222579096005
006Nz00000BEbFvIAL,222579098005,222579098005
006Pv00000EpxRNIAZ,222579098005,222579098005
006Nz000007LW2dIAG,222579102005,222579102005
006Pv00000DUWrIIAX,222579102005,222579102005
006Nz000007AxcHIAS,222579104005,222579104005
006Pv00000Ch12TIAR,222579104005,222579104005
006Nz000006xmzgIAA,222579108007,222579108007
006Pv00000Crw3iIAB,222579108007,222579108007
006Nz000007deUfIAI,222579113005,222579113005
006Pv000009APFTIA4,222579113005,222579113005
006Nz00000AaQkbIAF,222579116003,222579116003
006Pv00000FFJ3SIAX,222579116003,222579116003
006Nz000006rS5xIAE,222579120005,222579120005
006Nz000007RPsCIAW,222579120005,222579120005
006Pv00000CofIFIAZ,222579120005,222579120005
006Nz00000B3U4rIAF,222579124006,222579124006
006Pv00000ExxkdIAB,222579124006,222579124006
006Nz0000098xU8IAI,222579127008,222579127008
006Pv00000D80tAIAR,222579127008,222579127008
006Nz0000084aGPIAY,222579130003,222579130003
006Nz00000BUtdSIAT,222579138003,222579138003
006Nz00000AzhjrIAB,222579152005,222579152005
006Pv00000EhNvyIAF,222579152005,222579152005
006Nz00000BvZPKIA3,222580011006,222580011006
006Pv00000FAtM5IAL,222580011006,222580011006
006Nz000008ptvYIAQ,222580017003,222580017003
006Pv00000CyFbsIAF,222580017003,222580017003
0064J00000FV0nKQAT,222580018003,222580018003
0068d0000037DU5AAM,222580018003,222580018003
0068d0000039clcAAA,222580018003,222580018003
0068d000009hizaAAA,222580018003,222580018003
006Pv00000BqfwpIAB,222580018003,222580018003
006Pv00000EpxR4IAJ,222580018003,222580018003
006Nz000004iaSBIAY,222580021006,222580021006
006Nz00000BdHInIAN,222580021006,222580021006
006Pv00000C9faIIAR,222580021006,222580021006
006Nz00000ADIipIAH,222580026005,222580026005
006Pv00000Dn21WIAR,222580026005,222580026005
006Nz000007bNstIAE,222580027007,222580027007
006Nz00000BMsRfIAL,222580027007,222580027007
006Pv00000DAVReIAP,222580027007,222580027007
006Nz000003lzO5IAI,222580028005,222580028005
006Nz00000AA2OFIA1,222580028005,222580028005
006Pv00000BtNIjIAN,222580028005,222580028005
006Nz000008VR93IAG,222580030005,222580030005
006Pv00000DGC03IAH,222580030005,222580030005
006Nz00000BJrGpIAL,222580036002,222580036002
006Nz0000073TStIAM,222580039003,222580039003
006Pv00000CjnkqIAB,222580039003,222580039003
006Nz000008zAsHIAU,222580044005,222580044005
006Pv00000Dx4JcIAJ,222580044005,222580044005
006Nz00000B5nZiIAJ,222580046003,222580046003
006Nz000007bgYzIAI,222580048005,222580048005
006Pv00000CXRSXIA5,222580048005,222580048005
006Nz000007aQCrIAM,222580053005,222580053005
006Nz00000BHp6DIAT,222580053005,222580053005
006Pv00000DUWrJIAX,222580053005,222580053005
006Nz000009UnUMIA0,222580058004,222580058004
006Pv00000F7w8PIAR,222580058004,222580058004
006Nz000004cGXjIAM,222580060006,222580060006
006Pv00000C2GMoIAN,222580060006,222580060006
006Nz000003I8v7IAC,222580069004,222580069004
006Pv0000094ftpIAA,222580069004,222580069004
006Pv00000B7wvQIAR,222580069004,222580069004
006Nz000004nbDvIAI,222580079004,222580079004
006Nz000009aZq7IAE,222580079004,222580079004
006Nz00000BDi4zIAD,222580079004,222580079004
006Nz000005EinwIAC,222580086004,222580086004
006Nz00000BQmFtIAL,222580086004,222580086004
006Pv00000CjnkmIAB,222580086004,222580086004
006Nz000008QpgbIAC,222580087004,222580087004
006Pv00000DMhaTIAT,222580087004,222580087004
006Nz000009EOTWIA4,222580093002,222580093002
006Pv00000DIxdXIAT,222580093002,222580093002
006Nz000009Q13KIAS,222580098004,222580098004
006Pv00000DlgZMIAZ,222580098004,222580098004
006Nz000003rhRhIAI,222581003003,222581003003
006Pv00000BxO1eIAF,222581003003,222581003003
006Nz00000Ad5mrIAB,222581004004,222581004004
006Pv00000F2MdWIAV,222581004004,222581004004
006Nz000009Eq9gIAC,222581010005,222581010005
006Pv00000DDsHhIAL,222581010005,222581010005
006Nz000008hAe2IAE,222581018004,222581018004
006Pv000009hLQhIAM,222581018004,222581018004
006Nz000008yeCVIAY,222581026007,222581026007
006Pv000009MI7bIAG,222581026007,222581026007
006Pv00000CIQmvIAH,222581026007,222581026007
006Nz000005ayMAIAY,222581044003,222581044003
006Pv00000C9faLIAR,222581044003,222581044003
006Nz000004Qk8AIAS,222581049004,222581049004
006Pv000009tLhmIAE,222581049004,222581049004
006Nz00000Alz2IIAR,222581056002,222581056002
006Pv00000AJcoiIAD,222581056002,222581056002
006Nz000007SLogIAG,222581061003,222581061003
006Pv00000CzBfeIAF,222581061003,222581061003
006Nz000009yNUQIA2,222581062005,222581062005
006Pv000009yO0iIAE,222581062005,222581062005
006Nz000006Wb16IAC,222581064004,222581064004
006Pv00000CjnknIAB,222581064004,222581064004
006Pv00000FqCyvIAF,222581072003,222581072003
006Nz000007UvjGIAS,222581074004,222581074004
006Pv00000BYZbVIAX,222581074004,222581074004
