pms_reference__c,accountid,break_clause__c,recordtypeid,unit__c,startdate,_enddate,status,agreement_type__c,description,_unit_rn,opportunity__c,ownerid,document_type__c,memorandum_of_agreement_date__c,tenancy_end_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c
122486071006,0014J00000VvRi3QAF,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025x3rUAA,2021-08-08,,Draft,AST,AST,1,0064J00000DFRo4QAH,0058d000006d5m0AAA,AST,,2024-08-07,,6.0,1730.77,,"1.	Rent in Advance 
Further to Section B, Clauses 5 and 6 of this Agreement it is further agreed that Mr Raees Patel and Mrs Fawziyah Azad shall pay their rent amount for the first 3 months of this Agreement in one sum of £4575.00 payable in advance on the signing of this agreement. The tenant(s) must then make a further 3 months’ advance payment, every 3 months of £4575.00 until the end of the tenancy. These sums shall be paid on or before 08/08/2021, 08/11/2021, 08/02/2022, 08/05/2022 for the remainder of the tenancy period. At the end of this tenancy should the tenant(s) seek a New Agreement and should the Landlord agree to this, the tenant(s) agree to pay for further referencing to determine whether they can pay monthly in advance for the new term or whether as a result of the referencing the Landlord shall require payment in advance for the whole term. In either case the tenant(s) undertakes to comply with the Landlord or his agents’ instructions with regard to payment and to make such payment promptly and in line with the provisions of this Agreement.",,,
122486072009,001Nz0000033OKGIA2,No Break,012Pv0000027hGnIAI,a1G4J0000025wlFUAQ,2023-11-01,,Draft,AST,AST,1,006Nz000002zwfUIAQ,0058d000004DOMXAA4,AST,,2024-10-31,,6.0,2095,,,,,
122486073006,001Nz000000Wn0pIAC,No Break,012Pv0000027hGnIAI,a1G4J0000025wmCUAQ,2023-03-09,,Draft,AST,AST,1,0068d00000BJgogAAD,0054J000004vm8SQAQ,Prescribed Information,,2029-02-28,,4.0,1450,"Gas, Electricity inc. in Rent Clause",test renewals,vw,VW RENEWALS gt,dkn033l
122486074008,0018d00000Qg64EAAR,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025wpQUAQ,2023-03-07,,Draft,AST,AST,1,0068d00000BJuA3AAL,0058d0000034SvqAAE,AST,,2025-03-06,,6.0,1500,,,,,
122486075004,001Nz000007pbPjIAI,No Break,012Pv0000027hGnIAI,a1G4J0000025x4jUAA,2024-02-27,,Draft,AST,AST,1,006Nz000007RzwHIAS,0058d000004DOMXAA4,AST,,2024-08-26,,6.0,1525,,,,,
122486076009,001Nz000001hAwPIAU,No Break,012Pv0000027hGnIAI,a1G4J0000025wzdUAA,2023-08-28,,Draft,AST,AST,1,006Nz000001dr3tIAA,0058d000004DOMXAA4,AST,,2024-08-27,,6.0,1785,,,,,
122486077004,001Nz000005t3SJIAY,No Break,012Pv0000027hGnIAI,a1G4J0000025wDnUAI,2023-12-22,,Draft,AST,AST,1,006Nz000005jtqLIAQ,0058d000004DOMXAA4,AST,,2024-12-21,,6.0,1565,,,,,
122486078006,0018d00000C61fAAAR,No Break,012Pv0000027hGnIAI,a1G4J0000025wsqUAA,2022-07-29,,Draft,AST,AST,1,0068d0000081AhaAAE,005Nz000000SWONIA4,,,2027-03-11,,6.0,1335,,,,,
122486080005,0018d000006WCm1AAG,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025x0RUAQ,2022-02-10,,Draft,AST,AST,1,0068d000003sOARAA2,0054J000004vXOnQAM,AST,,2025-02-09,,6.0,1515,,,,,
122486082005,0014J00000bG3srQAC,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025x3cUAA,2021-07-26,,Draft,AST,AST,1,0064J00000FX6cEQAT,0054J000004vXOnQAM,AST,,2025-02-27,,6.0,1525,,"Change Of Sharer Clause 

1. Po Ying Chan shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Wang Leung, Cheong Leung and Pui Liu shall reimburse Po Ying Chan the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
3. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
4. Wang Leung, Cheong Leung and Pui Liu shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 26th July 2021.",,,
122486084004,0018d00000aG2oiAAC,Halfway on an 24,012Pv0000027hGnIAI,a1G4J0000025x50UAA,2023-07-31,,Draft,AST,AST,1,0068d00000F5vfLAAR,0058d000004DOMXAA4,AST,,2025-07-30,,6.0,1550,,,,,
122486085004,0018d000003WR25AAG,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wl5UAA,2022-10-06,,Draft,AST,AST,1,0068d00000381YcAAI,0058d000006d5m0AAA,AST,,2024-10-05,,6.0,1525,,,,,
122486086003,0018d00000G1UOAAA3,No Break,012Pv0000027hGnIAI,a1G4J0000025wvuUAA,2022-09-23,,Draft,AST,AST,1,0068d000009fAQJAA2,0058d000006d5m0AAA,AST,,2024-09-22,,6.0,1400,,,,,
122486087006,0018d00000JjC4gAAF,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wkcUAA,2022-12-16,,Draft,AST,AST,1,0068d000009h3EaAAI,0054J000004vXOnQAM,AST,,2024-12-15,,6.0,1610,,,,,
122486088006,0018d00000aEidMAAS,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025wgeUAA,2023-05-29,,Draft,AST,AST,1,0068d00000F57OTAAZ,0054J000004vXOnQAM,AST,,2025-05-31,,4.0,1970,,,,,
122486089007,0018d000006XOmFAAW,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025wfBUAQ,2022-02-14,,Draft,AST,AST,1,0068d000003sjvZAAQ,0054J000004vXOnQAM,AST,,2026-02-13,,6.0,1350,,,,,
122486090005,0018d0000096BKJAA2,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025x3sUAA,2023-05-14,,Draft,AST,AST,1,0068d000009fwWEAAY,0054J000004vXOnQAM,AST,,2025-05-13,,4.0,1315,,,,,
122486092006,0018d00000IJr1WAAT,No Break,012Pv0000027hGnIAI,a1G4J0000025wnQUAQ,2022-10-20,,Draft,AST,AST,1,0068d000009gbMyAAI,0058d000006d5m0AAA,AST,,2024-10-19,,6.0,1600,,,,,
122486093006,001Nz000001PdVRIA0,No Break,012Pv0000027hGnIAI,a1G4J0000025x6BUAQ,2023-09-26,,Draft,AST,AST,1,006Nz000001KJVoIAO,0058d000004DOMXAA4,AST,,2024-09-25,,6.0,1555,,,,,
122486094004,0018d000006YZDhAAO,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025x1MUAQ,2022-04-07,,Draft,AST,AST,1,0068d000004ezwhAAA,0054J000004vXOnQAM,AST,,2026-04-06,,6.0,1350,,,,,
122486095006,001Nz000000zcgIIAQ,No Break,012Pv0000027hGnIAI,a1G4J0000025x5NUAQ,2023-08-25,,Draft,AST,AST,1,006Nz0000018iePIAQ,0058d000004DOMXAA4,AST,,2024-08-24,,6.0,1550,,,,,
122528026003,0018d00000G02byAAB,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025x33UAA,2022-09-07,2025-02-06,Draft,AST,AST,1,0068d000009EzHvAAK,0054J000004vXOiQAM,AST,,2025-02-06,,6.0,710,,,,,
127223001001,0014J00000VvRkiQAF,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025x2VUAQ,2024-02-15,,Draft,AST (Affordable),Gr Lets,1,0064J00000DFQZkQAP,0058d0000034i83AAA,Affordable,,2029-02-14,,6.0,0,,,,,
122486096007,001Nz00000ATW8QIAX,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025x2RUAQ,2022-05-16,,Draft,AST,AST,1,0068d000004h4MyAAI,0054J000004vXOnQAM,AST,,2025-05-15,,4.0,1540,,"Change Of Sharer Clause 

1. Tsz Chun Yam shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Ho Man Ng shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Ho Man Ng shall reimburse Tsz Chun Yam the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Ho Man Ng shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 16th May 2022.",,,
122486098005,0018d0000095nXvAAI,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025wpMUAQ,2023-06-21,,Draft,AST,AST,1,0068d000009fwWOAAY,0054J000004vXOnQAM,AST,,2024-08-20,,6.0,1585,,,,,
122486099005,001Nz00000A9jzUIAR,No Break,012Pv0000027hGnIAI,a1G4J0000025wyOUAQ,2024-06-07,,Draft,AST,AST,1,006Nz000009tg4gIAA,0058d000004DOMXAA4,AST,,2024-12-13,,4.0,1600,,,,,
122486100005,0014J00000VvRYGQA3,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025x0kUAA,2022-12-27,,Draft,AST,AST,1,0068d000009fwWYAAY,0054J000004vXOnQAM,AST,,2024-12-26,,6.0,1453.85,,,,,
122486101005,001Nz0000027aVSIAY,No Break,012Pv0000027hGnIAI,a1G4J0000025x1NUAQ,2023-10-18,,Draft,AST,AST,1,006Nz00000251yVIAQ,0054J000004vXOqQAM,AST,,2024-10-17,,6.0,1800,,,,,
122486104002,0014J00000VvRd7QAF,Check Contract,012Pv0000027hGnIAI,a1G4J0000025wgdUAA,2022-09-09,,Draft,Licence,Licence,1,0064J00000DFRSUQA5,0054J000004vXOiQAM,Parking Licence,,2023-09-08,,6.0,0,,,,,
122486106005,0014J00000VvRYGQA3,No Break,012Pv0000027hGnIAI,a1G4J0000025x3PUAQ,2024-02-01,,Draft,Licence,Licence,1,006Nz000007LyQDIA0,0054J000004vXPBQA2,Parking Licence,,2025-02-19,,6.0,0,,,,,
122521001001,0014J00000VvR5VQAV,No Break,012Pv0000027hGnIAI,a1G4J0000025wQhUAI,2024-11-25,,Draft,AST,AST,1,006Pv00000COrInIAL,0058d000000lACRAA2,AST,,2026-11-24,,4.0,1300,,,,,
122523001006,0014J00000VvQc6QAF,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wx4UAA,2022-02-11,,Draft,AST,AST,1,0064J00000DFRZwQAP,0058d000000la2lAAA,AST,,2023-02-10,,3.0,1350,,,,,
122528003002,001Nz000001U2K2IAK,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025x3qUAA,2023-09-22,,Draft,AST,AST,1,006Nz000001G4OsIAK,0054J000005JWtDQAW,AST,,2024-09-21,,6.0,620,,,,,
122528007011,0018d00000RFVCdAAP,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025wxZUAQ,2023-03-07,,Draft,AST,AST,1,0068d00000BL52rAAD,0054J000004vXOnQAM,AST,,2025-03-13,,6.0,720,,,,,
122528008005,001Nz000005bFoVIAU,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wt1UAA,2023-12-22,,Draft,AST,AST,1,006Nz000005SpheIAC,0054J000005JWtDQAW,AST,,2024-12-21,,6.0,745,,,,,
122528010004,0018d0000095xfhAAA,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025wg2UAA,2022-05-23,2025-05-22,Draft,AST,AST,1,0068d000006580UAAQ,0054J000004vXOiQAM,AST,,2025-05-22,,4.0,615,,,,,
122528013004,0014J00000VvR7OQAV,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wz7UAA,2021-08-15,,Draft,AST,AST,1,0064J00000DFRMzQAP,0058d000006d5m0AAA,AST,,2024-08-15,,6.0,625,,,,,
122528014006,0018d0000087xUOAAY,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025wNZUAY,2022-04-27,,Draft,AST,AST,1,0068d000004iNQYAA2,0058d000006d5m0AAA,AST,,2025-04-27,,6.0,650,,,,,
122528016006,0018d000006XoiAAAS,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025wwIUAQ,2022-03-31,,Draft,AST,AST,1,0068d000003thzVAAQ,0054J000004vXOiQAM,AST,,2025-03-30,,6.0,670,,,,,
122528018009,0014J00000ZPS4eQAH,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025we5UAA,2021-06-24,,Draft,AST,AST,1,0064J00000FPTDxQAP,0054J000004vXOiQAM,AST,,2024-06-23,,6.0,625,,,,,
122528019002,001Nz00000AJXsGIAX,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025x0OUAQ,2023-02-07,,Draft,AST,AST,1,0068d00000BJaAVAA1,0054J000004vXOnQAM,AST,,2025-02-06,,4.0,710,,"Change Of Sharer Clause 

1. Hannah Galloon shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
2. Hannah Galloon shall reimburse Karolina Wikaryjczyk the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
3. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
4. Hannah Galloon shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 7th February 2023.",,,
122528021003,0014J00000VvRUgQAN,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025x3lUAA,2021-07-09,,Draft,AST,AST,1,0064J00000DFRkVQAX,0054J000004vXOiQAM,AST,,2025-09-08,,3.5,550,,,,,
122528022006,001Nz000004sVHYIA2,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wzaUAA,2023-12-05,,Draft,AST,AST,1,006Nz000004kRrQIAU,0054J000005JWtDQAW,AST,,2024-12-04,,6.0,760,,,,,
222741089001,001Nz000008GI7gIAG,No Break,012Pv0000027hGnIAI,a1G8d000002Q2WNEA0,2024-03-18,,Draft,AST,AST,1,006Nz0000082kqAIAQ,0058d0000020feeAAA,AST,,2025-03-17,,6.0,2205,,,,,
222741090001,001Nz000007d1EnIAI,No Break,012Pv0000027hGnIAI,a1G8d000002Q2WXEA0,2024-02-21,,Draft,AST,AST,1,006Nz000007PymbIAC,0058d0000020feeAAA,AST,,2025-02-20,,6.0,2180,,,,,
122528023007,001Nz000001u0MdIAI,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wnlUAA,2023-10-05,,Draft,AST,AST,1,006Nz000001r74RIAQ,0054J000004vXPBQA2,AST,,2024-10-04,,6.0,650,,"RTR Occupation Clause

Not to allow any adult to occupy the Premises unless such person has complied with the requirements of the Immigration Act 2014 (Right to Rent), by providing at his own expense evidence of such to the satisfaction of the Landlord or his Agent. Further not to allow any adult to remain in the Premises once his Right to Rent has expired unless such person can provide at his own expense further evidence of his continued Right to Rent to the satisfaction of the Landlord or his Agent",,,
122528029007,001Nz000001I1MrIAK,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025w7UUAQ,2021-08-25,,Draft,AST,AST,1,0068d000002cPyAAAU,0054J000004vXOiQAM,AST,,2024-08-24,,6.0,650,,"Change Of Sharer Clause 

1.Louis Hopkins shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Conor Kernohan shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Conor Kernohan shall reimburse Louis Hopkins the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Conor Kernohan shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,
122528031003,001Nz000006sCqPIAU,No Break,012Pv0000027hGnIAI,a1G4J0000025wR5UAI,2024-01-30,,Draft,AST,AST,1,006Nz000006glSAIAY,0054J000005JWtDQAW,AST,,2025-01-29,,6.0,775,,,,,
122528036006,0018d0000098WnMAAU,No Break,012Pv0000027hGnIAI,a1G4J0000025wgVUAQ,2023-06-23,,Draft,AST,AST,1,006Nz000000TV8WIAW,0054J000005JWtDQAW,AST,,2024-06-22,,6.0,750,,,,,
122528037010,0018d00000C6UIYAA3,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025x1mUAA,2022-07-18,,Draft,AST,AST,1,0068d0000087mabAAA,0058d000006d5m0AAA,AST,,2024-07-17,,6.0,700,,,,,
122528045005,001Nz000000q5bXIAQ,No Break,012Pv0000027hGnIAI,a1G4J0000025x0xUAA,2023-08-07,,Draft,AST,AST,1,006Nz000000mUJyIAM,0054J000005JWtDQAW,AST,,2024-08-06,,6.0,760,,,,,
122528046006,001Nz000005QMN2IAO,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025x2nUAA,2023-12-15,,Draft,AST,AST,1,006Nz000005I0oIIAS,0054J000005JWtDQAW,AST,,2024-12-14,,6.0,780,,,,,
122528048013,0018d00000WwWABAA3,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wnHUAQ,2022-10-05,,Draft,AST,AST,1,0068d000009fzzLAAQ,0054J000004vXOiQAM,AST,,2025-02-04,,6.0,740,,,,,
122528049006,0014J00000VvRLaQAN,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025x16UAA,2022-03-20,,Draft,AST,AST,1,0064J00000DFRhRQAX,0054J000004vXOiQAM,AST,,2025-03-19,,6.0,650,,,,,
122528050007,0018d00000G0qQFAAZ,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025wlkUAA,2022-10-12,,Draft,AST,AST,1,0068d000009evRbAAI,0058d000006d5m0AAA,AST,,2024-10-11,,6.0,640,,,,,
122528053008,001Nz000006Ww0bIAC,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025ww2UAA,2024-01-08,,Draft,AST,AST,1,006Nz000005msjBIAQ,0054J000005JWtDQAW,AST,,2025-01-07,,6.0,690,,,,,
122533001011,0014J00000VvQz4QAF,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wvYUAQ,2021-11-26,,Draft,AST,AST,1,0064J00000DHks4QAD,0058d000006d5m0AAA,AST,,2024-02-25,,6.0,1100,,,,,
122539001003,0014J00000VvRHuQAN,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wxJUAQ,2021-08-12,,Draft,AST,AST Per,1,0064J00000DFRYuQAP,0054J000004vXOiQAM,AST,,2023-08-11,,3.5,1300,,,,,
122548001001,0014J00000VvQzuQAF,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025woVUAQ,2021-12-25,,Draft,AST,AST Per,1,0064J00000DFRWKQA5,0054J000004vXOiQAM,AST,,2023-12-24,,6.0,0,,,,,
122559003001,0014J00000VvRJbQAN,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wyRUAQ,2021-05-06,,Draft,AST,AST,1,0064J00000DFRbiQAH,0054J000004vXOiQAM,AST,,2023-09-05,,3.5,395,Water re-charge Clause,,,,
122559008004,0018d00000Fz8tfAAB,No Break,012Pv0000027hGnIAI,a1G4J0000025wyMUAQ,2022-09-12,,Draft,AST,AST,1,0068d000009DqHvAAK,0054J000004vXOiQAM,AST,,2023-09-11,,6.0,695,Water re-charge Clause,"Change of sharer
a. N/A shall cease to be a Tenant of the property and shall have no claim on the deposit monies held as detailed in Clause 2.7 or B.6 of this Tenancy Agreement which deposit shall continue to be held by Grainger Residential Management Ltd.  
B Boban Varghese will become a Tenant of the property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within this Tenancy Agreement.
c. Boban Varghese shall reimburse Nimitha George a proportion of the deposit monies detailed in Clause 2.7 or B.6 of this Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the commencement of the Tenancy the commencement of this Assignment. 
d. Boban Varghese shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created.
e. GRML will not be involved in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant. These matters and the exchange of funds will be resolved between the two parties named in points 1A and 1B above.",,,
122559010002,0014J00000VvR9PQAV,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wdDUAQ,2023-06-16,,Draft,AST,AST,1,0064J00000DFRGnQAP,0054J000004vXP2QAM,AST,,2024-06-15,,6.0,595,,,,,
122562004002,0014J00000VvRJ2QAN,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wqEUAQ,2022-02-07,,Draft,AST,AST,1,0064J00000DFRCVQA5,0054J000004vXOnQAM,AST,,2023-02-06,,3.0,615,,,,,
122564001004,001Nz000009a5GvIAI,No Break,012Pv0000027hGnIAI,a1G4J0000025wyCUAQ,2024-03-27,,Draft,AST,AST,1,006Nz000009JgjBIAS,0054J000004vXOaQAM,AST,,2024-09-26,,4.0,1025,,,,,
122565001002,0014J00000VvRHmQAN,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025vMDUAY,2021-07-11,,Draft,AST,AST,1,0064J00000DFQwDQAX,0054J000004vXOiQAM,AST,,2025-01-10,,6.0,750,,,,,
122567001001,0014J00000VvQbcQAF,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025wvoUAA,2023-03-17,,Draft,AST,AST,1,0064J00000DFQvBQAX,0054J000004vXOiQAM,AST,,2025-03-16,,6.0,300,,,,,
122570001003,0018d000006XNI8AAO,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025veCUAQ,2022-04-08,,Draft,AST,AST,1,0068d000003tKIgAAM,0058d000004GKjUAAW,AST,,2024-04-07,,6.0,880,,,,,
122588001008,0018d00000G2WphAAF,No Break,012Pv0000027hGnIAI,a1G4J0000025wtEUAQ,2023-09-16,,Draft,AST,AST,1,0068d00000BIGK9AAP,0054J000005JWtDQAW,AST,,2024-09-15,,6.0,1335,,,,,
122589001006,0014J00000awxDpQAI,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wywUAA,2021-08-07,,Draft,AST,AST,1,0064J00000FWMH7QAP,0054J000004vXOiQAM,AST,,2024-08-06,,6.0,1150,,"The landlord agrees that the tenant shall have one months rent free spread across twelve months. £95.83 will then come off the rent each month from August 21 to July 22.
This overrides the payment schedule at the end of this agreement.",,,
104350004004,001Nz000008dCG5IAM,Check Contract,012Pv0000027hGnIAI,a1G4J0000025uErUAI,2024-02-23,,Draft,,Grnd Rent,1,,,,,,,,,,,,,
122571001005,001Nz00000BtzanIAB,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025wuHUAQ,2022-04-11,2023-12-10,Draft,AST,AST,1,0068d000003tw0LAAQ,0058d0000034i83AAA,AST,,2024-12-10,,6.0,880,,"Change Of Sharer Clause 

1. N/A shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Wai Yee Lee will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Wai Yee Lee shall reimburse N/A the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Wai Yee Lee shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy from 11.04.2022.",,,
