pms_reference__c,accountid,break_clause__c,recordtypeid,unit__c,startdate,_enddate,status,agreement_type__c,description,_unit_rn,opportunity__c,ownerid,document_type__c,memorandum_of_agreement_date__c,tenancy_end_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c
222650021003,001Nz00000AT1EKIA1,No Break,012Pv000002B0WbIAK,a1G4J0000025yMJUAY,2024-05-10,,Draft,AST,AST,1,006Nz00000A9ZCFIA3,0054J000004vXOaQAM,AST,,2025-05-09,,4.00,1230,,,,,
217371052005,001Nz00000AZHQ3IAP,No Break,012Pv000002B0WbIAK,a1G4J0000025yNIUAY,2024-05-20,,Draft,AST,AST,1,006Nz00000AJB8ZIAX,0054J000004vXOaQAM,AST,,2025-05-19,,4.00,1000,,,,,
317676015002,001Nz00000AyzpFIAR,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G4J0000025yNiUAI,2024-05-16,,Draft,AST,AST,1,006Nz00000AijlFIAR,0058d000004DOMXAA4,AST,,2025-05-15,,4.00,2400,,,,,
222624044004,001Nz000009EcOVIA0,No Break,012Pv000002B0WbIAK,a1G4J0000025yPYUAY,2024-04-15,,Draft,AST,AST,1,006Nz000008yxDYIAY,0058d0000034SvqAAE,AST,,2025-04-14,,4.00,1525,,,,,
222649042002,001Nz000008vSKkIAM,No Break,012Pv000002B0WbIAK,a1G4J0000025yQOUAY,2024-03-28,,Draft,AST,AST,1,006Nz000008gWq6IAE,0054J000004vXOqQAM,AST,,2024-09-27,,4.00,1480,,,,,
222650087002,001Nz00000BPDdFIAX,No Break,012Pv000002B0WbIAK,a1G4J0000025yQgUAI,2024-05-30,,Draft,AST,AST,1,006Nz00000B8aOBIAZ,0054J000004vXOaQAM,AST,,2025-05-29,,4.00,1500,,,,,
222648179004,001Nz000009KWjOIAW,No Break,012Pv000002B0WbIAK,a1G4J0000025yQhUAI,2024-05-06,,Draft,AST,AST,1,006Nz0000094cuOIAQ,0054J000004vXOaQAM,AST,,2025-05-05,,4.00,1445,,,,,
222659028003,001Nz000008YuHnIAK,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G4J0000025yQjUAI,2024-05-10,,Draft,AST,AST,1,006Nz000008L5MiIAK,0058d0000034SvqAAE,AST,,2025-05-09,,4.00,1260,,,,,
222643100002,001Nz000007jQokIAE,No Break,012Pv000002B0WbIAK,a1G4J0000025yRLUAY,2024-02-28,,Draft,AST,AST,1,006Nz000007WLF2IAO,0058d0000034SvqAAE,AST,,2025-02-27,,6.00,2550,,,,,
222583149003,001Nz00000A3p3RIAR,No Break,012Pv000002B0WbIAK,a1G4J0000025yRnUAI,2024-05-01,,Draft,Licence,Licence,1,006Nz00000AjLtlIAF,0058d0000020feeAAA,Parking Licence,,2025-04-30,,,,,,,,
222648045003,001Nz000008emVxIAI,No Break,012Pv000002B0WbIAK,a1G4J0000025yS0UAI,2024-04-26,,Draft,AST,AST,1,006Nz000008QwqAIAS,0054J000004vXOaQAM,AST,,2025-04-25,,4.00,1220,,,,,
222652027002,001Nz000008vSKkIAM,No Break,012Pv000002B0WbIAK,a1G4J0000025yS8UAI,2024-06-03,2025-06-02,Draft,Licence,Licence,1,006Nz000008kFfPIAU,0054J000004vXOaQAM,Parking Licence,,2025-06-02,,6.00,0,,,,,
222659109003,001Nz000008zQIkIAM,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G4J0000025ySLUAY,2024-05-10,,Draft,AST,AST,1,006Nz000008kAJCIA2,0058d0000034SvqAAE,AST,,2025-05-09,,4.00,1295,,,,,
222643101002,001Nz00000Aeye6IAB,Halfway on an 36,012Pv000002B0WbIAK,a1G4J0000025ySuUAI,2024-05-22,,Draft,AST,AST,1,006Nz00000AOjXkIAL,0058d0000034SvqAAE,AST,,2027-05-21,,4.00,2175,,,,,
222648043003,001Nz00000AuFLBIA3,No Break,012Pv000002B0WbIAK,a1G4J0000025ySwUAI,2024-05-20,,Draft,AST,AST,1,006Nz00000AdweHIAR,0054J000004vXOaQAM,AST,,2025-05-19,,4.00,1470,,,,,
222580053005,001Nz000007msDOIAY,No Break,012Pv000002B0WbIAK,a1G4J0000025ySzUAI,2024-04-15,,Draft,AST,AST,1,006Nz000007aQCrIAM,0058d0000020feeAAA,AST,,2025-04-14,,,,,,,,
222648186002,001Nz0000080iZEIAY,Halfway on an 24,012Pv000002B0WbIAK,a1G4J0000025yT2UAI,2024-04-13,,Draft,AST,AST,1,006Nz000007nbKCIAY,0054J000005JWtDQAW,AST,,2026-04-13,,6.00,1365,,,,,
222650091004,001Nz000009pw1iIAA,No Break,012Pv000002B0WbIAK,a1G4J0000025yT6UAI,2024-04-27,,Draft,AST,AST,1,006Nz000009d9j3IAA,0054J000004vXOaQAM,AST,,2025-04-26,,4.00,2050,,,,,
222580098004,001Nz000009gFdNIAU,No Break,012Pv000002B0WbIAK,a1G4J0000025yV4UAI,2024-04-29,,Draft,AST,AST,1,006Nz000009Q13KIAS,0058d0000020feeAAA,AST,,2025-04-28,,,,,,,,
222624054007,001Nz00000CZUqmIAH,No Break,012Pv000002B0WbIAK,a1G4J0000025yVlUAI,2024-07-25,,Draft,AST,AST,1,006Nz00000CIJ0UIAX,0058d0000034SvqAAE,AST,,2025-07-24,,4.00,1520,,,,,
222643085003,001Nz000008g87rIAA,No Break,012Pv000002B0WbIAK,a1G4J0000025yVrUAI,2024-03-08,,Draft,AST,AST,1,006Nz000008SMsFIAW,0058d0000034SvqAAE,AST,,2024-09-07,,4.00,1995,,,,,
222650097002,001Nz00000AE357IAD,No Break,012Pv000002B0WbIAK,a1G4J0000025yWaUAI,2024-05-10,,Draft,AST,AST,1,006Nz000009xzOuIAI,0058d0000034SvqAAE,AST,,2025-05-09,,4.00,2300,,,,,
222580026005,001Nz00000ATPv1IAH,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G4J0000025yWwUAI,2024-05-01,,Draft,AST,AST,1,006Nz00000ADIipIAH,0058d0000020feeAAA,AST,,2025-04-30,,,,,,,,
222580058004,001Nz000009l5qIIAQ,No Break,012Pv000002B0WbIAK,a1G4J0000025yWxUAI,2024-06-07,,Draft,AST,AST,1,006Nz000009UnUMIA0,0058d0000020feeAAA,AST,,2025-06-06,,,,,,,,
222580087004,001Nz000008ecWbIAI,No Break,012Pv000002B0WbIAK,a1G4J0000025yXnUAI,2024-04-08,,Draft,AST,AST,1,006Nz000008QpgbIAC,0058d0000020feeAAA,AST,,2025-04-07,,,,,,,,
317676018002,001Nz000008N8wLIAS,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G4J0000025yY0UAI,2024-02-24,,Draft,AST,AST,1,006Nz0000089RyrIAE,0058d000004DOMXAA4,AST,,2027-02-23,,4.00,2300,,,,,
222650096002,001Nz00000BclimIAB,No Break,012Pv000002B0WbIAK,a1G4J0000025yY1UAI,2024-06-03,,Draft,AST,AST,1,006Nz00000BLwXMIA1,0054J000004vXOaQAM,AST,,2025-06-02,,4.00,1520,,,,,
222583004006,001Nz000009TauCIAS,No Break,012Pv000002B0WbIAK,a1G4J0000025yYVUAY,2024-04-26,,Draft,Licence,Licence,1,006Nz000009txBxIAI,0058d0000020feeAAA,Parking Licence,,2025-04-25,,,,,,,,
317667013003,001Nz00000B6N5HIAV,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G4J0000025yYWUAY,2024-05-11,,Draft,AST,AST,1,006Nz00000ApobLIAR,0058d000004DOMXAA4,AST,,2025-05-10,,,,,,,,
222659075002,001Nz00000BMf1PIAT,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G4J0000025yYhUAI,2024-06-28,,Draft,AST,AST,1,006Nz00000B5y8VIAR,0058d0000034SvqAAE,AST,,2025-06-27,,4.00,1275,,,,,
222659065003,001Nz00000CGjrwIAD,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G4J0000025yZKUAY,2024-06-19,,Draft,AST,AST,1,006Nz00000BzwtaIAB,0058d0000034SvqAAE,AST,,2025-06-18,,4.00,1475,,,,,
222648044004,001Nz00000BrDfAIAV,No Break,012Pv000002B0WbIAK,a1G4J0000025yZYUAY,2024-06-22,,Draft,AST,AST,1,006Nz00000BZyW4IAL,0054J000004vXOaQAM,AST,,2025-06-21,,4.00,1400,,,,,
222659064004,001Nz000008DO37IAG,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G4J0000025yZlUAI,2024-03-20,,Draft,AST,AST,1,006Nz00000802rdIAA,0058d0000034SvqAAE,AST,,2025-03-19,,4.00,1275,,,,,
317667015006,001Nz00000Btb5SIAR,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G4J0000025yZpUAI,2024-06-22,,Draft,AST,AST,1,006Nz00000BcVnfIAF,0054J000004vXPBQA2,AST,,2025-06-21,,4.00,1650,,,,,
317680007012,001Nz00000CPueUIAT,No Break,012Pv000002B0WbIAK,a1G4J0000025ya8UAA,2024-06-17,,Draft,Licence,Licence,1,006Nz00000C91xJIAR,0054J000004vXPBQA2,Occupation Licence,,2025-06-16,,4.00,0,,,,,
418578044007,001Nz00000BOqomIAD,Live Work,012Pv000002B0WbIAK,a1G4J0000025yaPUAQ,2024-06-13,,Draft,Live Work,Live Work,1,006Nz00000B8S5dIAF,0054J000004vXPBQA2,Live Work Agreement,,2025-06-12,,4.00,2825,,,,,
222580093002,001Nz000009UQsmIAG,No Break,012Pv000002B0WbIAK,a1G4J0000025yb8UAA,2024-04-03,,Draft,AST,AST,1,006Nz000009EOTWIA4,0054J000004vXOqQAM,AST,,2025-04-02,,,,,,,,
222659096003,001Nz000009oJdTIAU,No Break,012Pv000002B0WbIAK,a1G4J0000025ybOUAQ,2024-04-17,,Draft,AST,AST,1,006Nz000009Y1uBIAS,0058d0000034SvqAAE,AST,,2025-04-16,,4.00,1600,,,,,
317674004008,001Nz000009WdInIAK,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G4J0000025ybgUAA,2024-06-21,,Draft,AST,AST,1,006Nz00000AaO9MIAV,0054J000004vXPBQA2,AST,,2025-06-20,,4.00,3500,,,,,
222580027007,001Nz000007oeStIAI,No Break,012Pv000002B0WbIAK,a1G4J0000025yciUAA,2024-03-25,,Draft,AST,AST,1,006Nz000007bNstIAE,0058d0000020feeAAA,AST,,2025-03-24,,,,,,,,
222583069005,001Nz00000BV2FRIA1,No Break,012Pv000002B0WbIAK,a1G4J0000025ydIUAQ,2024-05-24,,Draft,Licence,Licence,1,006Nz00000BXZtVIAX,0058d0000020feeAAA,Parking Licence,,2025-05-23,,,,,,,,
222648077004,001Nz00000CsoybIAB,No Break,012Pv000002B0WbIAK,a1G4J0000025ydTUAQ,2024-06-28,,Draft,AST,AST,1,006Nz00000CbSuUIAV,0054J000004vXOaQAM,AST,,2025-06-27,,4.00,995,,,,,
317667006015,001Nz000009lweWIAQ,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G4J0000025ydmUAA,2024-06-13,,Draft,AST,AST,1,006Nz000009VbCcIAK,0058d000004DOMXAA4,AST,,2025-06-12,,4.00,1650,,,,,
222648032004,001Nz00000B1HrlIAF,No Break,012Pv000002B0WbIAK,a1G4J0000025ydxUAA,2024-07-03,,Draft,AST,AST,1,006Nz00000Al6aUIAR,0054J000004vXOaQAM,AST,,2025-07-02,,4.00,1220,,,,,
222580011006,001Nz00000AjqZNIAZ,No Break,012Pv000002B0WbIAK,a1G4J0000025ye4UAA,2024-06-10,,Draft,AST,AST,1,006Nz00000BvZPKIA3,0058d0000020feeAAA,AST,,2025-06-09,,,,,,,,
317674008008,001Nz00000BlmpIIAR,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G4J0000025yeOUAQ,2024-06-15,,Draft,AST,AST,1,006Nz00000BUjNzIAL,0054J000004vXPBQA2,AST,,2025-06-14,,4.00,3300,,,,,
222578116006,001Nz000007qv4eIAA,No Break,012Pv000002B0WbIAK,a1G4J0000025yfUUAQ,2024-03-22,,Draft,AST,AST,1,006Nz000007dcSrIAI,0058d0000020feeAAA,AST,,2025-03-21,,,,,,,,
222623073003,001Nz000009TviYIAS,No Break,012Pv000002B0WbIAK,a1G4J0000025yfhUAA,2024-03-23,,Draft,AST,AST,1,006Nz000009DsomIAC,0058d0000034SvqAAE,AST,,2025-03-22,,4.00,1455,,,,,
418577027003,001Nz00000CNzK4IAL,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G4J0000025yfuUAA,2024-06-14,,Draft,Live Work,Live Work,1,006Nz00000C74zHIAR,0054J000004vXPBQA2,Live Work Agreement,,2026-06-13,,,,Water re-charge Clause,"Tenant Break Clause

The Landlord agrees that the Tenant has the right to terminate the Tenancy after the first TWELVE (12)  months by giving the Landlord not less than TWO (2) months PRIOR notice in writing. For the avoidance of doubt between the parties it is agreed that the notice period cannot expire any earlier than 12 months from the start date of the Lease as detailed in Clause 1.3 of Core Terms.",,,
222580048005,001Nz000007owpbIAA,No Break,012Pv000002B0WbIAK,a1G4J0000025ygKUAQ,2024-02-20,,Draft,AST,AST,1,006Nz000007bgYzIAI,0058d0000020feeAAA,AST,,2025-02-19,,,,,,,,
222659053003,001Nz00000AGr2cIAD,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G4J0000025ygPUAQ,2024-05-09,,Draft,AST,AST,1,006Nz00000A0mRvIAJ,0058d0000034SvqAAE,AST,,2025-05-08,,4.00,1275,,,,,
222623043003,001Nz000009EfqvIAC,No Break,012Pv000002B0WbIAK,a1G4J0000025ygQUAQ,2024-04-08,,Draft,AST,AST,1,006Nz000008ywMHIAY,0058d0000034SvqAAE,AST,,2025-04-07,,4.00,1500,,,,,
222579124006,001Nz00000BK64ZIAT,No Break,012Pv000002B0WbIAK,a1G4J0000025ygWUAQ,2024-05-30,,Draft,AST,AST,1,006Nz00000B3U4rIAF,0054J000004vXOqQAM,AST,,2025-05-29,,,,,,,,
222659085005,001Nz00000B7A1TIAV,2 at 10 to expire at 12,012Pv000002B0WbIAK,a1G4J0000025yh3UAA,2024-06-04,,Draft,AST,AST,1,006Nz00000Aqm4PIAR,0058d0000034SvqAAE,AST,,2025-06-03,,4.00,1580,,,,,
222583067009,001Nz00000CNaS5IAL,No Break,012Pv000002B0WbIAK,a1G4J0000025yiLUAQ,2024-06-11,,Draft,Licence,Licence,1,006Nz00000CDCdxIAH,0058d0000020feeAAA,Parking Licence,,2025-06-10,,,,,,,,
222648198002,001Nz00000A1FQlIAN,No Break,012Pv000002B0WbIAK,a1G4J0000025yibUAA,2024-05-27,,Draft,AST,AST,1,006Nz000009lQgFIAU,0054J000004vXPBQA2,AST,,2025-05-26,,4.00,1540,,,,,
222578002005,001Nz00000COAs9IAH,No Break,012Pv000002B0WbIAK,a1G4J0000025yixUAA,2024-06-14,,Draft,AST,AST,1,006Nz00000C7KCnIAN,0058d0000020feeAAA,AST,,2025-06-13,,,,,,,,
222648076004,001Nz000008jeeDIAQ,No Break,012Pv000002B0WbIAK,a1G4J0000025yjFUAQ,2024-03-15,,Draft,AST,AST,1,006Nz000008V55HIAS,0054J000004vXOaQAM,AST,,2025-03-14,,4.00,1180,,,,,
222623051004,001Nz00000AYeYPIA1,No Break,012Pv000002B0WbIAK,a1G4J0000025yl8UAA,2024-05-01,,Draft,AST,AST,1,006Nz00000AIWQMIA5,0058d0000034SvqAAE,AST,,2025-04-30,,4.00,1920,,,,,
222579096005,001Nz00000BEMWzIAP,No Break,012Pv000002B0WbIAK,a1G4J0000025ylkUAA,2024-06-07,,Draft,AST,AST,1,006Nz00000AxqT5IAJ,0058d0000020feeAAA,AST,,2025-06-06,,,,,,,,
222578100005,001Nz00000BMRg1IAH,No Break,012Pv000002B0WbIAK,a1G4J0000025yn8UAA,2024-05-17,,Draft,AST,AST,1,006Nz00000B5ilIIAR,0058d0000020feeAAA,AST,,2025-05-16,,,,,,,,
222631008006,001Nz000008FqORIA0,No Break,012Pv000002B0WbIAK,a1G4J0000025ynRUAQ,2024-04-25,,Draft,Licence,Licence,1,006Nz000009XqM1IAK,0058d0000034SvqAAE,Parking Licence,,2025-04-24,,6.00,0,,,,,
222578046004,001Nz000008jzCZIAY,No Break,012Pv000002B0WbIAK,a1G4J0000025ynlUAA,2024-03-14,,Draft,AST,AST,1,006Nz000008VWVGIA4,0058d0000020feeAAA,AST,,2025-03-13,,,,,,,,
222578084004,001Nz000009TauCIAS,No Break,012Pv000002B0WbIAK,a1G4J0000025ynqUAA,2024-04-26,,Draft,AST,AST,1,006Nz000009DWkvIAG,0058d0000020feeAAA,AST,,2025-04-25,,,,,,,,
222623055007,001Nz000009PdU2IAK,No Break,012Pv000002B0WbIAK,a1G4J0000025yoGUAQ,2024-04-24,,Draft,AST,AST,1,006Nz00000AIuvhIAD,0058d0000034SvqAAE,AST,,2025-04-23,,4.00,1975,,,,,
222631017003,001Nz000009GSrDIAW,No Break,012Pv000002B0WbIAK,a1G4J0000025yoJUAQ,2024-06-03,,Draft,Licence,Licence,1,006Nz000009yd4cIAA,0058d0000034SvqAAE,Parking Licence,,2025-06-27,,6.00,0,,,,,
222631032006,001Nz000008eHCCIA2,No Break,012Pv000002B0WbIAK,a1G4J0000025yosUAA,2024-03-19,,Draft,Licence,Licence,1,006Nz000009A3fPIAS,0058d0000034SvqAAE,Parking Licence,,2025-03-18,,6.00,0,,,,,
418578036003,001Nz000009E77iIAC,Live Work,012Pv000002B0WbIAK,a1G4J0000025yp1UAA,2024-03-30,,Draft,Live Work,Live Work,1,006Nz000008yMlrIAE,0054J000004vXPBQA2,Live Work Agreement,,2025-03-29,,,,,,,,
222623080004,001Nz000009UC54IAG,No Break,012Pv000002B0WbIAK,a1G4J0000025yqgUAA,2024-04-20,,Draft,AST,AST,1,006Nz000009E6gJIAS,0058d0000034SvqAAE,AST,,2025-04-19,,4.00,1535,,,,,
222640077005,001Nz000008N4MUIA0,Renewal 1 month,012Pv000002B0WbIAK,a1G4J0000025yraUAA,2024-05-13,,Draft,Licence,Licence,1,006Nz000007vzUCIAY,0058d0000034SvqAAE,Parking Licence,,2024-11-12,,6.00,0,,,,,
222578066006,001Nz000007ixI7IAI,No Break,012Pv000002B0WbIAK,a1G4J0000025yrkUAA,2024-03-27,,Draft,AST,AST,1,006Nz000007VrTxIAK,0058d0000020feeAAA,AST,,2025-03-27,,,,,,,,
222623005007,001Nz00000BcsdlIAB,No Break,012Pv000002B0WbIAK,a1G4J0000025yryUAA,2024-05-23,,Draft,AST,AST,1,006Nz00000BM3LuIAL,0054J000004vXOqQAM,AST,,2025-05-23,,4.00,1500,,,,,
222579152005,001Nz00000BGH9qIAH,No Break,012Pv000002B0WbIAK,a1G4J0000025ys9UAA,2024-05-17,,Draft,AST,AST,1,006Nz00000AzhjrIAB,0058d0000020feeAAA,AST,,2025-05-16,,,,,,,,
222623110005,001Nz00000BUmP3IAL,No Break,012Pv000002B0WbIAK,a1G4J0000025ysZUAQ,2024-05-30,,Draft,AST,AST,1,006Nz00000BELXiIAP,0058d0000034SvqAAE,AST,,2025-05-29,,4.00,1960,,,,,
222623040005,001Nz00000BWykJIAT,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G4J0000025ysfUAA,2024-05-28,,Draft,AST,AST,1,006Nz00000BGQhoIAH,0054J000004vXOqQAM,AST,,2025-05-27,,4.00,1940,,,,,
222623019007,001Nz000008htiuIAA,No Break,012Pv000002B0WbIAK,a1G4J0000025yskUAA,2024-03-18,,Draft,AST,AST,1,006Nz000008TT22IAG,0058d0000034SvqAAE,AST,,2025-03-17,,4.00,1960,,,,,
222623059007,001Nz00000Btx63IAB,No Break,012Pv000002B0WbIAK,a1G4J0000025ytTUAQ,2024-06-17,,Draft,AST,AST,1,006Nz00000BcpxfIAB,0058d0000034SvqAAE,AST,,2025-06-16,,4.00,1485,,,,,
222578057007,001Nz00000AYgK1IAL,No Break,012Pv000002B0WbIAK,a1G4J0000025yu2UAA,2024-05-20,,Draft,AST,AST,1,006Nz00000AIgcXIAT,0058d0000020feeAAA,AST,,2025-05-19,,,,,,,,
222623109002,001Nz00000BWz6tIAD,No Break,012Pv000002B0WbIAK,a1G4J0000025yuEUAQ,2024-06-15,,Draft,AST,AST,1,006Nz00000BGVZNIA5,0058d0000034SvqAAE,AST,,2025-05-14,,4.00,1220,,,,,
222578031005,001Nz00000BlgglIAB,No Break,012Pv000002B0WbIAK,a1G4J0000025yuOUAQ,2024-05-30,,Draft,AST,AST,1,006Nz00000BUgDGIA1,0054J000004vXOqQAM,AST,,2025-05-29,,,,,,,,
222623106008,001Nz000007rtAQIAY,No Break,012Pv000002B0WbIAK,a1G4J0000025yuWUAQ,2024-03-14,,Draft,AST,AST,1,006Nz000007eciTIAQ,0058d0000034SvqAAE,AST,,2024-09-13,,4.00,2035,,,,,
222578101007,001Nz00000BOkBTIA1,No Break,012Pv000002B0WbIAK,a1G4J0000025yuvUAA,2024-05-20,,Draft,AST,AST,1,006Nz00000B82ecIAB,0058d0000020feeAAA,AST,,2025-05-27,,,,,,,,
222578015007,001Nz000007oa99IAA,No Break,012Pv000002B0WbIAK,a1G4J0000025yvJUAQ,2024-03-29,,Draft,AST,AST,1,006Nz000007bLpTIAU,0054J000005JWtDQAW,AST,,2025-03-28,,,,,,,,
222578062008,001Nz00000BqWC0IAN,No Break,012Pv000002B0WbIAK,a1G4J0000025yvaUAA,2024-06-26,,Draft,AST,AST,1,006Nz00000BZTg8IAH,0058d0000020feeAAA,AST,,2025-06-25,,4.00,1325,,,,,
222640103003,001Nz00000AXG9vIAH,No Break,012Pv000002B0WbIAK,a1G4J0000025yxSUAQ,2024-05-14,,Draft,Licence,Licence,1,006Nz00000BEaa0IAD,0058d0000034SvqAAE,Parking Licence,,2025-05-13,,6.00,0,,,,,
222579094005,001Nz000009mzDoIAI,No Break,012Pv000002B0WbIAK,a1G4J0000025yxhUAA,2024-04-26,,Draft,AST,AST,1,006Nz000009WceWIAS,0058d0000020feeAAA,AST,,2025-04-25,,,,,,,,
222623058003,001Nz00000AJVNJIA5,No Break,012Pv000002B0WbIAK,a1G4J0000025yxzUAA,2024-05-27,,Draft,AST,AST,1,006Nz00000A3AtAIAV,0058d0000034SvqAAE,AST,,2025-05-26,,4.00,1930,,,,,
418576099003,001Nz000009HGj9IAG,Live Work,012Pv000002B0WbIAK,a1G4J0000025yyXUAQ,2024-05-07,,Draft,Live Work,Live Work,1,006Nz0000091RiZIAU,0054J000004vXPBQA2,Live Work Agreement,,2025-05-06,,,,Water re-charge Clause,,,,
222623113004,001Nz000009oE5tIAE,No Break,012Pv000002B0WbIAK,a1G4J0000025yz2UAA,2024-04-28,,Draft,AST,AST,1,006Nz000009Xi3XIAS,0058d0000034SvqAAE,AST,,2025-04-27,,4.00,2000,,,,,
222640104003,001Nz00000AisbdIAB,No Break,012Pv000002B0WbIAK,a1G4J0000025yz9UAA,2024-05-14,,Draft,Licence,Licence,1,006Nz00000BEoEjIAL,0058d0000034SvqAAE,Parking Licence,,2025-05-13,,6.00,0,,,,,
222579065005,001Nz00000C5DgtIAF,No Break,012Pv000002B0WbIAK,a1G4J0000025yzQUAQ,2024-06-24,,Draft,AST,AST,1,006Nz00000BoPrQIAV,0058d0000020feeAAA,AST,,2025-06-23,,4.00,1340,,,,,
222640101002,001Nz000009a5aKIAQ,No Break,012Pv000002B0WbIAK,a1G4J0000025yzbUAA,2024-05-03,,Draft,Licence,Licence,1,006Nz00000ADLX7IAP,0054J000004vXPBQA2,Parking Licence,,2025-05-02,,6.00,0,,,,,
222578127005,001Nz0000086N72IAE,No Break,012Pv000002B0WbIAK,a1G4J0000025yzgUAA,2024-04-01,,Draft,AST,AST,1,006Nz000007tOFOIA2,0058d0000020feeAAA,AST,,2025-03-31,,,,,,,,
222578122007,001Nz00000CfwAoIAJ,No Break,012Pv000002B0WbIAK,a1G4J0000025z0fUAA,2024-06-21,,Draft,AST,AST,1,006Nz00000COpgnIAD,0058d0000020feeAAA,AST,,2025-06-20,,4.00,1360,,,,,
222630126005,001Nz0000098HZZIA2,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G4J0000025z0hUAA,2024-03-16,,Draft,AST,AST,1,006Nz000008sfWEIAY,0058d0000034SvqAAE,AST,,2025-03-15,,4.00,850,,,,,
222630002004,001Nz000008FqORIA0,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G4J0000025z22UAA,2024-02-23,,Draft,AST,AST,1,006Nz0000082DSrIAM,0058d0000034SvqAAE,AST,,2025-03-24,,4.00,985,,,,,
222630027004,001Nz00000CRJSgIAP,No Break,012Pv000002B0WbIAK,a1G4J0000025z2IUAQ,2024-07-13,,Draft,AST,AST,1,006Nz00000CAMrZIAX,0058d0000034SvqAAE,AST,,2025-07-12,,4.00,930,,,,,
222639083005,001Nz000009a5aKIAQ,No Break,012Pv000002B0WbIAK,a1G4J0000025z38UAA,2024-04-12,,Draft,AST,AST,1,006Nz000009KJUMIA4,0058d0000034SvqAAE,AST,,2025-04-11,,6.00,1345,,,,,
222579038004,001Nz00000CiVZ4IAN,No Break,012Pv000002B0WbIAK,a1G4J0000025z4cUAA,2024-08-16,,Draft,AST,AST,1,006Nz00000CRKAIIA5,0058d0000020feeAAA,AST,,2025-08-15,,4.00,1125,,,,,
222579143008,001Nz00000C3hRNIAZ,No Break,012Pv000002B0WbIAK,a1G4J0000025z6pUAA,2024-06-28,,Draft,AST,AST,1,006Nz00000BzQyeIAF,0058d0000020feeAAA,AST,,2025-06-27,,4.00,1360,,,,,
222579050006,001Nz000009zF1nIAE,No Break,012Pv000002B0WbIAK,a1G4J0000025z6yUAA,2024-05-20,,Draft,AST,AST,1,006Nz000009jDlaIAE,0058d0000020feeAAA,AST,,2025-05-19,,,,,,,,
222630173003,001Nz00000BGZpxIAH,No Break,012Pv000002B0WbIAK,a1G4J0000025z7ZUAQ,2024-07-01,,Draft,AST,AST,1,006Nz00000B0B6pIAF,0058d0000034SvqAAE,AST,,2025-07-25,,4.00,1000,,,,,
222579019004,001Nz000008zlv8IAA,No Break,012Pv000002B0WbIAK,a1G4J0000025z7bUAA,2024-03-28,,Draft,AST,AST,1,006Nz000008kc8xIAA,0058d0000020feeAAA,AST,,2025-03-27,,,,,,,,
222579022007,001Nz00000AWT4NIAX,No Break,012Pv000002B0WbIAK,a1G4J0000025z7rUAA,2024-05-02,,Draft,AST,AST,1,006Nz00000AGMdDIAX,0058d0000020feeAAA,AST,,2025-05-01,,,,,,,,
222579011003,001Nz00000CNGy2IAH,No Break,012Pv000002B0WbIAK,a1G4J0000025z7uUAA,2024-06-20,,Draft,AST,AST,1,006Nz00000C6VOnIAN,0058d0000020feeAAA,AST,,2025-06-19,,4.00,1295,,,,,
222579008004,001Nz00000BYGgkIAH,No Break,012Pv000002B0WbIAK,a1G4J0000025z8KUAQ,2024-06-20,,Draft,AST,AST,1,006Nz00000BHWA3IAP,0058d0000020feeAAA,AST,,2025-06-19,,4.00,1295,,,,,
222579116003,001Nz00000AqfEDIAZ,No Break,012Pv000002B0WbIAK,a1G4J0000025z9DUAQ,2024-06-13,,Draft,AST,AST,1,006Nz00000AaQkbIAF,0058d0000020feeAAA,AST,,2025-06-12,,,,,,,,
222630074004,001Nz00000BrWJZIA3,2 at 4 to expire at 6,012Pv000002B0WbIAK,a1G4J0000025zBjUAI,2024-07-04,,Draft,AST,AST,1,006Nz00000Ba8iJIAR,0058d0000034SvqAAE,AST,,2025-07-03,,4.00,1320,,,,,
222630215006,001Nz00000AEOxZIAX,2 at 8 to expire at 10,012Pv000002B0WbIAK,a1G4J0000025zCDUAY,2024-06-12,,Draft,AST,AST,1,006Nz000009yMrhIAE,0058d0000034SvqAAE,AST,,2025-06-11,,4.00,1060,,,,,
