#,"Score, 🔽",Name,Package,Developer Name,Folder,Format,Description
,,,,,,,
265,1,MC - Argo Apartments - Tenants and Units,,MC_Argo_Apartments_Tenants_and_Units_Nn5,Marketing Cloud Admin,Tabular,You should set a description!
266,1,MC - Tenants and Units,,MC_Tenants_and_Units_yXh,Marketing Cloud Admin,Tabular,You should set a description!
267,1,MC - Argo - Opportunities with Contacts,,MC_Argo_Opportunities_with_Contacts_iUG,Marketing Cloud Admin,Tabular,You should set a description!
268,1,MC - Argo Opportunity Unit - Demo - X,,MC_Argo_Opportunity_Unit_Demo_wDY,Marketing Cloud Admin,Tabular,You should set a description!
269,1,MC - Current Residents - Draft,,MC_Current_Residents_Dis,Marketing Cloud Admin,Tabular,You should set a description!
270,1,MC - H&G - George Residents,,MC_HG_George_Residents_AGC,Marketing Cloud Admin,Tabular,You should set a description!
271,1,Tenancy Information Report,,Tenancy_Information_Report,Marketing Cloud Admin,Tabular,You should set a description!
272,1,Touchpoint Customer - Move in,,Touchpoint_Template_60E,Marketing Cloud Admin,Tabular,You should set a description!
273,1,Touchpoint Customer - Month 3,,Touchpoint_Customer_Month_3,Marketing Cloud Admin,Tabular,You should set a description!
274,1,Touchpoint Customer - Month 8,,Touchpoint_Customer_Month_8,Marketing Cloud Admin,Tabular,You should set a description!
275,1,Touchpoint Template - Building data,,Touchpoint_Template_Building_data_ZLr,Marketing Cloud Admin,Tabular,You should set a description!
276,1,Touchpoint Repairs - Current Tenant,,Touchpoint_Repairs_Current_Tenant_McG,Marketing Cloud Admin,Tabular,You should set a description!
277,1,Touchpoint Template - Actual Tenancy End,,Touchpoint_Template_Unit_Data_Yn2,Marketing Cloud Admin,Tabular,You should set a description!
278,1,Touchpoint - Actual Move Out,,New_Report_Jn0,Marketing Cloud Admin,Tabular,You should set a description!
279,1,Touchpoint - Actual Move Out Date,,Touchpoint_Actual_Move_Out_Date_oGD,Marketing Cloud Admin,Tabular,You should set a description!
280,1,Touchpoint Customer - Actual Move Out,,Touchpoint_Customer_Actual_Move_Out_eVg,Marketing Cloud Admin,Tabular,You should set a description!
281,1,PRS South Units with Rightmove Listing,,PRS_South_Units_with_Rightmove_Listing,Southern Site's Reports,Summary,You should set a description!
282,1,Southern Sites Offers Out,,Southern_Sites_Offers_Out,Southern Site's Reports,Summary,You should set a description!
283,1,Allocated leads missing a chase status,,Unqualified_allocated_leads,Southern Site's Reports,Summary,You should set a description!
284,1,PRS-London & SE HDs Last Week,,PRS_London_SE_HDs_Last_Week,Southern Site's Reports,Summary,You should set a description!
285,1,BTR-London & SE HDs Last Week,,BTR_London_SE_HDs_Last_Week,Southern Site's Reports,Summary,You should set a description!
286,1,BTR-London & SE Move Ins This Month,,BTR_London_SE_Move_Ins_This_Month,Southern Site's Reports,Summary,You should set a description!
287,1,BTR-London & SE OTM/FV,,BTR_London_SE_OTM_FV,Southern Site's Reports,Summary,You should set a description!
288,1,PRS-London & SE Move Ins This Mo,,PRS_London_SE_Move_Ins_This_Mo,Southern Site's Reports,Summary,You should set a description!
289,1,PRS-London & SE OTM/FV,,PRS_London_SE_OTM_FV,Southern Site's Reports,Summary,You should set a description!
290,1,All Funds HDs Last Week,,All_Funds_HDs_Last_Week,Southern Site's Reports,Summary,You should set a description!
291,1,Lettings South lead clean up,,Lettings_South_lead_clean_up,Southern Site's Reports,Summary,You should set a description!
292,1,Gemma patch future vacants,,Gemma_patch_future_vacants,Southern Site's Reports,Summary,You should set a description!
293,1,Daisy HDs since 1 April 23,,Daisy_HDs_since_1_April_23,Southern Site's Reports,Summary,You should set a description!
294,1,Windlass new let 1 bed rents acheived,,Windlass_new_let_1_bed_rents_acheived,Windlass Reports,Summary,You should set a description!
295,1,Windlass Blended 1 bed rents acheived,,Windlass_Blended_1_bed_rents_acheived,Windlass Reports,Summary,You should set a description!
296,1,Windlass Renewal 3 bed rents acheived,,Windlass_Renewal_3_bed_rents_acheived,Windlass Reports,Summary,You should set a description!
297,1,Windlass Blended 3 bed rents acheived,,Windlass_Blended_3_bed_rents_acheived,Windlass Reports,Summary,You should set a description!
298,1,Windlass Renewal 1 bed rents acheived,,Windlass_Renewal_1_bed_rents_acheived,Windlass Reports,Summary,You should set a description!
299,1,Windlass new let 2 bed rents acheived,,Windlass_new_let_2_bed_rents_acheived,Windlass Reports,Summary,You should set a description!
300,1,Windlass new let 3 bed rents acheived,,Windlass_new_let_3_bed_rents_acheived,Windlass Reports,Summary,You should set a description!
301,1,Windlass Renewal 2 bed rents acheived,,Windlass_Renewal_2_bed_rents_acheived,Windlass Reports,Summary,You should set a description!
302,1,Windlass Blended 2 bed rents acheived,,Windlass_Blended_2_bed_rents_acheived,Windlass Reports,Summary,You should set a description!
303,1,Aster new let 1 bed rents acheiv,,Aster_new_let_1_bed_rents_acheiv1,Apex Gardens Reports,Summary,You should set a description!
304,1,Aster new let 2 bed rents acheiv,,Aster_new_let_2_bed_rents_acheiv1,Apex Gardens Reports,Summary,You should set a description!
305,1,Aster new let 3 bed rents acheiv,,Aster_new_let_3_bed_rents_acheiv1,Apex Gardens Reports,Summary,You should set a description!
306,1,Aster Renewal 1 bed rents acheived,,Aster_Renewal_1_bed_rents_acheived,Apex Gardens Reports,Summary,You should set a description!
307,1,Aster Renewal 2 bed rents acheived,,Aster_Renewal_2_bed_rents_acheived,Apex Gardens Reports,Summary,You should set a description!
308,1,Aster Renewal 3 bed rents acheived,,Aster_Renewal_3_bed_rents_acheived,Apex Gardens Reports,Summary,You should set a description!
309,1,Aster blended 1 bed rents acheived,,Aster_blended_1_bed_rents_acheived,Apex Gardens Reports,Summary,You should set a description!
310,1,Aster blended 3 bed rents acheived,,Aster_blended_3_bed_rents_acheived,Apex Gardens Reports,Summary,You should set a description!
311,1,Aster blended 2 bed rents acheived,,Aster_blended_2_bed_rents_acheived,Apex Gardens Reports,Summary,You should set a description!
312,1,Gatehouse Parking,,Gatehouse_Parking,Gatehouse Reports,Summary,You should set a description!
313,1,Gatehouse new let 1 bed rents acheive,,Gatehouse_new_let_1_bed_rents_acheive,Gatehouse Reports,Summary,You should set a description!
314,1,Gatehouse new let 2 bed rents acheived,,Gatehouse_new_let_2_bed_rents_acheived,Gatehouse Reports,Summary,You should set a description!
315,1,Gatehouse new let all bedsizes,,Gatehouse_new_let_all_bedsizes,Gatehouse Reports,Summary,You should set a description!
316,1,Adlay new let 2 bed rents acheived_,,Adlay_new_let_2_bed_rents_acheived,Millet Place Reports,Summary,You should set a description!
317,1,Adlay new let 3 bed rents acheiv,,Adlay_new_let_3_bed_rents_acheiv,Millet Place Reports,Summary,You should set a description!
318,1,Adlay new let 1 bed rents acheiv,,Adlay_new_let_1_bed_rents_acheiv,Millet Place Reports,Summary,You should set a description!
319,1,Adlay Renewal 1 bed rents achieve,,Adlay_Renewal_1_bed_rents_achieve,Millet Place Reports,Summary,You should set a description!
320,1,Adlay Renewal 3 bed rents achiev,,Adlay_Renewal_3_bed_rents_achiev,Millet Place Reports,Summary,You should set a description!
321,1,Adlay Renewal 2 bed rents achiev,,Adlay_Renewal_2_bed_rents_achiev,Millet Place Reports,Summary,You should set a description!
322,1,Adlay Blended 1 bed rents acheiv,,Adlay_Blended_1_bed_rents_acheiv,Millet Place Reports,Summary,You should set a description!
323,1,Adlay Blended 2 bed rents acheiv,,Adlay_Blended_2_bed_rents_acheiv,Millet Place Reports,Summary,You should set a description!
324,1,Adlay Blended 3 bed rents acheiv,,Adlay_Blended_3_bed_rents_acheiv,Millet Place Reports,Summary,You should set a description!
325,1,Adlay leads_budget,,Adlay_leads_budget,Millet Place Reports,Summary,You should set a description!
326,1,Adlay new let 1 bed rents acheiv,,Adlay_new_let_1_bed_rents_acheiv1,Millet Place Reports,Summary,You should set a description!
327,1,Solstice Blended 1 bed rents acheived,,Solstice_Blended_1_bed_rents_acheived,Solstice Reports,Summary,You should set a description!
328,1,Solstice Terms,,Solstice_Terms,Solstice Reports,Summary,You should set a description!
329,1,Chiara Solstice all opps,,Chiara_Solstice_all_opps,Solstice Reports,Summary,You should set a description!
330,1,Solstice blended 1 bed rents acheived,,Solstice_blended_1_bed_rents_acheived1,Solstice Reports,Summary,You should set a description!
331,1,Opportunity Field History,,Opportunity_Field_History,SAJI,Summary,You should set a description!
332,1,Sophie Farr All Opps All Stages,,Sophie_Farr_opp_83h,SAJI,Summary,You should set a description!
333,1,Reports not used in last 12m,,reports_not_used_in_last_12m_Z5j,SAJI,Tabular,You should set a description!
334,1,Test of Touchpoint Repairs - Current Ten,,Copy_of_Touchpoint_Repairs_Current_Ten_GnE,SAJI,Tabular,You should set a description!
335,1,Copy of Direct Debits pin yard and the f,,Copy_of_Direct_Debits_pin_yard_and_the_f_rq2,SAJI,Tabular,You should set a description!
336,1,Deals this FY,,Deals_this_FY,Yearly Review 2021,Summary,You should set a description!
337,1,Leads,,Leads1,Yearly Review 2021,Summary,You should set a description!
338,1,Calls,,Calls,Yearly Review 2021,Summary,You should set a description!
339,1,Viewings attended,,Viewings_attended1,Yearly Review 2021,Summary,You should set a description!
340,1,Emails this year,,Emails_this_year,Yearly Review 2021,Summary,You should set a description!
341,1,HD's Paid FY21/22 Jack Gardner,,HD_s_Paid_FY21_22_Jack_Gardner,PRS Lettings Team - SOUTH,Summary,You should set a description!
342,1,Copy of Copy of HD's Paid FY21/22 Segun,,Copy_of_Copy_of_HD_s_Paid_FY21_22_Segun,PRS Lettings Team - SOUTH,Summary,You should set a description!
343,1,Direct Lets - South This Week,,Direct_Lets_South_This_Week,PRS Lettings Team - SOUTH,Summary,You should set a description!
344,1,Direct Lets - South This Month,,Direct_Lets_South_This_Month,PRS Lettings Team - SOUTH,Summary,You should set a description!
345,1,HD's Paid FY21/22 Wesley Greaves,,HD_s_Paid_FY21_22_Wesley_Greaves,PRS Lettings Team - SOUTH,Summary,You should set a description!
346,1,HD's Paid FY21/22 Arnaldo,,HD_s_Paid_FY21_22_Arnaldo,PRS Lettings Team - SOUTH,Summary,You should set a description!
347,1,Tribe - Due Tenancies,,The_Forge_Due_Tenancies,Tribe Reports,Summary,You should set a description!
348,1,Tribe - FV Units Not Reserve,,Tribe_FV_Units_Not_Reserve,Tribe Reports,Summary,You should set a description!
349,1,Tribe Parking Waitlist,,Tribe_Parking_Waitlist,Tribe Reports,Summary,You should set a description!
350,1,Tribe - FVs with Lets,,Tribe_FVs_with_Lets,Tribe Reports,Summary,You should set a description!
351,1,Tribe - FVs upcoming,,Tribe_FVs_upcoming,Tribe Reports,Summary,You should set a description!
352,1,Tribe - FVs this Month,,Tribe_FVs_this_Month,Tribe Reports,Summary,You should set a description!
353,1,The Rock - FV Units Not Reserved,,The_Rock_FV_Units_Not_Reserved,The Rock Reports,Summary,You should set a description!
354,1,The Rock - FVs upcoming,,The_Rock_FVs_upcoming,The Rock Reports,Summary,You should set a description!
355,1,The Rock - FVs with Lets,,The_Rock_FVs_with_Lets,The Rock Reports,Summary,You should set a description!
356,1,The Rock - FVs this Month,,The_Rock_FVs_this_Month,The Rock Reports,Summary,You should set a description!
357,1,Resi Salford - FV Units Not Reserve,,Resi_Salford_FV_Units_Not_Reserve,Resi Salford Reports,Summary,You should set a description!
358,1,Resi Salford - Occupancy,,Resi_Salford_Occupancy,Resi Salford Reports,Summary,You should set a description!
359,1,Resi Salford - FVs this Month,,Resi_Salford_FVs_this_Month,Resi Salford Reports,Summary,You should set a description!
360,1,Resi Salford - FVs upcoming,,Resi_Salford_FVs_upcoming,Resi Salford Reports,Summary,You should set a description!
361,1,Resi Salford - FVs with Lets,,Resi_Salford_FVs_with_Lets,Resi Salford Reports,Summary,You should set a description!
362,1,KDM- FV Units Not Reserved,,KDM_FV_Units_Not_Reserved,KDM Reports,Summary,You should set a description!
363,1,KDM - FVs with Let Pending,,KDM_FVs_with_Let_Pending,KDM Reports,Summary,You should set a description!
364,1,KDM Parking Tracker,,KDM_Parking_Tracker1,KDM Reports,Summary,You should set a description!
365,1,Kings Dock Mill - FVs upcoming,,Kings_Dock_Mill_FVs_upcoming,KDM Reports,Summary,You should set a description!
366,1,Kings Dock Mill - FVs this Month,,Kings_Dock_Mill_FVs_this_Month,KDM Reports,Summary,You should set a description!
367,1,Heysmoor - FV Units Not Reserved,,Heysmoor_FV_Units_Not_Reserved,Heysmoor Reports,Summary,You should set a description!
368,1,Heysmoor Parking Tracker,,Heysmoor_Parking_Tracker,Heysmoor Reports,Summary,You should set a description!
369,1,Heysmoor - FVs with Let Pending,,Heysmoor_FVs_with_Let_Pending,Heysmoor Reports,Summary,You should set a description!
370,1,Heysmoor - FVs upcoming,,Heysmoor_FVs_upcoming,Heysmoor Reports,Summary,You should set a description!
371,1,Heysmoor - FVs this Month,,Heysmoor_FVs_this_Month,Heysmoor Reports,Summary,You should set a description!
372,1,Heysmoor - FVs with Lets,,Heysmoor_FVs_with_Lets,Heysmoor Reports,Summary,You should set a description!
373,1,Spectrum - FV Units Not Reserved,,Spectrum_FV_Units_Not_Reserved,Spectrum Reports,Summary,You should set a description!
374,1,Spectrum Parking Tracker,,Spectrum_Parking_Tracker,Spectrum Reports,Summary,You should set a description!
