"id","tenancy__c","opportunity__c","pms_reference__c","accountid","recordtypeid","unit__c","status","tenancy_status__c","startdate","enddate","ownerid","agreement_type__c","document_type__c","memorandum_of_agreement_date__c","actual_move_out_date__c","uplift_percentage__c","security_deposit_amount__c","break_clause__c","special_clauses__c","special_clause_free_text__c","vehicle_make__c","vehicle_model__c","vehicle_registration__c","id-2","primary_offer__r","primary_offer_live_unit__c","stagename","move_in_date__c","tenancy_type__c","agreement_type__c-2","createddate","pms_reference__c-2","primary_offer_unit__c","id-3","PMS_Reference__c","stagename-2","PMS_Reference__c-2","accountid-2","break_clause__c-2","recordtypeid-2","Unit__c","StartDate","Tenancy_End_Date__c","status-2","Agreement_Type__c","Description","unit_rn","ownerid-2","document_type__c-2","memorandum_of_agreement_date__c-2","actual_move_out_date__c-2","uplift_percentage__c-2","security_deposit_amount__c-2","special_clauses__c-2","special_clause_free_text__c-2","vehicle_make__c-2","vehicle_model__c-2","vehicle_registration__c-2"
"8008d000000YD3oAAG","800Pv00000G58N7IAJ","0068d000007LBtOAAW",,"0018d00000B3OD5AAN","012Pv0000021hzSIAQ","a1G8d0000004DAZEA2","Draft","Ended","2022-07-01","2023-06-30","0054J000004vXOaQAM","AST","AST",,,"4.00","1130.00","No Break",,,,,,"0068d000007LBtOAAW","[Quote]","a1G8d0000004DAZEA2","Closed Won","2022-07-01","New","AST","2022-06-17 09:45:45",,"a1G8d0000004DAZEA2","0068d000007LBtOAAW","222677012003","Closed Won","222677012003","0018d00000B3Zp5AAF","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G8d0000004DAZEA2","2024-07-01","2025-06-30","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"4.00","1130.00",,,,,
"8008d000000YDH7AAO","800Pv00000G58GkIAJ","0068d000007cC7VAAU",,"0014J00000VvUOdQAN","012Pv0000021hzSIAQ","a1G4J0000025zmLUAQ","Draft","Draft","2022-07-01","2022-09-30","0054J000004vXP2QAM","Live Work","Live Work Agreement",,,"3.50","3060.00","LW Renewal 2 month",,"Change Of Sharer Clause


1. Manuel Inusa shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.

2. Manuel Inusa shall reimburse Kenneth Lam the proportion of the deposit monies detailed in Clause 2.7 or B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the commencement f the above Tenancy Agreement to the commencement of this Assignment. 

3. Manuel Inusa shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy.",,,,"0068d000007cC7VAAU","[Quote]","a1G4J0000025zmLUAQ","Closed Won","2022-07-01","Renewal","Live Work","2022-06-21 15:46:44",,"a1G4J0000025zmLUAQ","0068d000007cC7VAAU","418577017001","Closed Won","418577017001","001Nz000001ItFBIA0","No Break","012Pv0000027hGnIAI","a1G4J0000025zmLUAQ","2023-10-01","2024-09-30","Draft","Live Work","Live Work","1","0058d000006d5m0AAA","Live Work Agreement;Simple Declaration",,,"6.00","3060.00",,,,,
"8008d000000YDUQAA4","800Pv00000G4zXVIAZ","0068d000008HtuSAAS",,"0014J00000VvUShQAN","012Pv0000021hzSIAQ","a1G4J0000025y6tUAA","Draft","Ended","2022-07-25","2023-07-24","0054J000004vXOnQAM","AST","AST",,,"4.00","2994.20","2 at 4 to expire at 6",,"Change Of Sharer Clause 

1. Miriam Poliero shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Adalet Idil Argun shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Adalet Idil Argun) shall reimburse Miriam Poliero the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Adalet Idil Argun shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 25th July 2019. 

Rent Payment.

Adalet Idil Argun agrees to pay 50% of the rent monthly in advance in monthly sums of £1,297.50pcm. 

Eleonora Vassanelli further agrees to pay 50% of the rent in one sum of £7,785 for the first 6 months of the term on or before the renewal date. Eleonora Vassanelli agrees to pay a further sum of £7,785 for the final 6 months of the term no later than the 4th month.",,,,"0068d000008HtuSAAS","[Quote]","a1G4J0000025y6tUAA","Closed Won","2022-07-25","Renewal","AST","2022-07-05 07:19:19",,"a1G4J0000025y6tUAA","0068d000008HtuSAAS","418546005003","Closed Won","418546005003","001Nz0000010lJJIAY","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025y6tUAA","2023-07-25","2024-07-24","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"6.00","3000.00",,"Change Of Sharer Clause 

1. Eleonora Vassanelli shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Asaria Lisa Foeh shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. ( Asaria Lisa Foeh shall reimburse Eleonora Vassanelli  the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5.  Asaria Lisa Foeh shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 25/07/2023",,,
"8008d000000YDUVAA4","800Pv00000G56dqIAB","0068d000007ypzaAAA",,"0014J00000VvUB6QAN","012Pv0000021hzSIAQ","a1G4J0000025yMDUAY","Draft","Ended","2022-07-19","2023-07-18","0054J000004vXOiQAM","AST","AST",,,"3.50","1255.00","2 at 4 to expire at 6",,"Change of sharer
a. Kyle Collister shall cease to be a Tenant of the property and shall have no claim on the deposit monies held as detailed in Clause 2.7 or B.6 of this Tenancy Agreement which deposit shall continue to be held by Grainger Residential Management Ltd.  
b. Oliver Dixon shall become a Tenant of the property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within this Tenancy Agreement.
c. Oliver Dixon shall reimburse Kyle Collister a proportion of the deposit monies detailed in Clause 2.7 or B.6 of this Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the commencement of the Tenancy the commencement of this Assignment. 
d. Oliver Dixon shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created.
e. GRML will not be involved in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant. These matters and the exchange of funds will be resolved between the two parties named in points 1A and 1B above.",,,,"0068d000007ypzaAAA","[Quote]","a1G4J0000025yMDUAY","Closed Won","2022-07-19","Renewal","AST","2022-06-26 15:23:24",,"a1G4J0000025yMDUAY","0068d000007ypzaAAA","222648028001","Closed Won","222648028001","0014J00000Yy4BfQAJ","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025yMDUAY","2023-07-19","2024-07-18","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","1255.00",,"The landlord agrees that the tenant shall have one months rent free spread across twelve months. £43.86 will be deducted form the initial monies owed for the period 19/07/21 - 31/07/21. £104.58 will then be deducted each month from August 21 to June 22. A final amount of £60.72 will be deducted from the rent owed for the period 01/07/22 - 18/07/22.
This overrides the payment schedule at the end of this agreement.",,,
"8008d000000YDbvAAG","800Pv00000G4sRUIAZ","0068d0000081AhaAAE",,"0018d00000C61fAAAR","012Pv0000021hzSIAQ","a1G4J0000025wsqUAA","Draft","Draft","2022-07-29","2023-07-28","0058d0000034SvqAAE","AST",,,,"3.50","1335.00","No Break",,,,,,"0068d0000081AhaAAE","[Quote]","a1G4J0000025wsqUAA","Closed Won","2022-07-29","New","AST","2022-06-28 11:24:21",,"a1G4J0000025wsqUAA","0068d0000081AhaAAE","122486078006","Closed Won","122486078006","0018d00000Eir8zAAB","No Break","012Pv0000027hGnIAI","a1G4J0000025wsqUAA","2023-07-29","2026-07-28","Draft","AST","AST","1","005Nz000000SWONIA4",,,,"6.00","1335.00",,,,,
"8008d000000YDc0AAG","800Pv00000G4sRUIAZ","0068d0000081AhaAAE",,"0018d00000C61fAAAR","012Pv0000021hzSIAQ","a1G4J0000025wsqUAA","Draft","Ended","2022-07-29","2023-07-28","0058d0000034SvqAAE","AST","AST",,,"3.50","1335.00","No Break",,,,,,"0068d0000081AhaAAE","[Quote]","a1G4J0000025wsqUAA","Closed Won","2022-07-29","New","AST","2022-06-28 11:24:21",,"a1G4J0000025wsqUAA","0068d0000081AhaAAE","122486078006","Closed Won","122486078006","0018d00000Eir8zAAB","No Break","012Pv0000027hGnIAI","a1G4J0000025wsqUAA","2023-07-29","2026-07-28","Draft","AST","AST","1","005Nz000000SWONIA4",,,,"6.00","1335.00",,,,,
"8008d000000YDcjAAG","800Pv00000GF2BDIA1","0068d000008RWeiAAG",,"0014J00000YDkM7QAL","012Pv0000021hzSIAQ","a1G4J0000025y73UAA","Draft","Ended","2022-07-05","2023-07-04","0058d000000la2lAAA","Licence","Parking Licence",,,"6.00","0.00","No Break",,,,,,"0068d000008RWeiAAG","[Quote]","a1G4J0000025y73UAA","Closed Won","2022-07-05","Renewal","Parking Licence","2022-07-06 10:26:38",,"a1G4J0000025y73UAA","0068d000008RWeiAAG","222629013001","Closed Won","222629013001","0014J00000VvTiEQAV","No Break","012Pv0000027hGnIAI","a1G4J0000025y73UAA","2023-07-16","2024-07-15","Draft","Licence","Licence","1","0054J000004vXP2QAM","Parking Licence",,,"6.00","0.00",,,,,
"8008d000000YEhcAAG","800Pv00000G55eOIAR","0068d0000087l2xAAA",,"0018d00000C6KVeAAN","012Pv0000021hzSIAQ","a1G4J0000025y6eUAA","Draft","Ended","2022-08-08","2023-02-07","0054J000004vXPBQA2","AST","AST",,,"4.00","2400.00","2 at 4 to expire at 6",,,,,,"0068d0000087l2xAAA","[Quote]","a1G4J0000025y6eUAA","Closed Won","2022-08-08","New","AST","2022-06-30 08:19:49",,"a1G4J0000025y6eUAA","0068d0000087l2xAAA","317665020008","Closed Won","317665020008","0018d00000TKxlEAAT","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025y6eUAA","2023-08-09","2024-08-08","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","2400.00",,,,,
"8008d000000YFOIAA4","800Pv00000G4xEEIAZ","0068d000008SmKCAA0",,"0018d00000C6wnxAAB","012Pv0000021hzSIAQ","a1G4J0000025yViUAI","Activated","Activated","2022-07-21","2023-01-20","0054J000004vXOqQAM","AST","AST",,,"4.00","2350.00","2 at 4 to expire at 6",,,,,,"0068d000008SmKCAA0","[Quote]","a1G4J0000025yViUAI","Closed Won","2022-07-21","New","AST","2022-07-07 16:46:33",,"a1G4J0000025yViUAI","0068d000008SmKCAA0","317666005001","Closed Won","317666005001","0018d00000C7Ow0AAF","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025yViUAI","2025-03-21","2026-03-20","Draft","AST","AST","1","0054J000004vXOqQAM","AST",,,"4.00","2350.00",,,,,
"8008d000000YFwgAAG","800Pv00000G4ySsIAJ","0068d000008ZDSXAA4",,"0018d00000DykPZAAZ","012Pv0000021hzSIAQ","a1G4J0000025zF8UAI","Draft","Ended","2022-09-02","2023-09-01","0054J000004vXOaQAM","AST","AST",,,"3.00","720.00","No Break",,,,,,"0068d000008ZDSXAA4","[Quote]","a1G4J0000025zF8UAI","Closed Won","2022-09-02","New","AST","2022-07-14 08:16:04",,"a1G4J0000025zF8UAI","0068d000008ZDSXAA4","222630087002","Closed Won","222630087002","0018d00000Dz7woAAB","No Break","012Pv0000027hGnIAI","a1G4J0000025zF8UAI","2023-09-02","2024-09-01","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","720.00",,,,,
"8008d000000YGA0AAO","800Pv00000G5644IAB","0068d000008TzPIAA0",,"0018d00000C6z1IAAR","012Pv0000021hzSIAQ","a1G4J0000025yJPUAY","Draft","Draft","2022-08-01","2023-07-31","0058d0000034SvqAAE","AST","AST",,,"3.50","2970.00","No Break",,,,,,"0068d000008TzPIAA0","[Quote]","a1G4J0000025yJPUAY","Closed Won","2022-08-01","New","AST","2022-07-08 10:39:19",,"a1G4J0000025yJPUAY","0068d000008TzPIAA0","222643098003","Closed Won","222643098003","0018d00000C6zndAAB","No Break","012Pv0000027hGnIAI","a1G4J0000025yJPUAY","2023-08-01","2024-07-31","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","2970.00",,"Tenant Break Clause (House Purchase or Work Relocation)
In order to end the tenancy early you may serve on us written notice at any time where you have purchased a house or are relocating due to work. The tenancy will come to an end on the date referred to in your notice, which must be at least two months from the date of service of the notice. Your notice must be accompanied by documentary evidence demonstrating to our satisfaction (acting reasonably) that the house purchase or work relocation necessitates the termination",,,
"8008d000000YGXeAAO","800Pv00000GEvoMIAT","0068d000008emQjAAI",,"0018d000002sOvXAAU","012Pv0000021hzSIAQ","a1G4J0000025xVNUAY","Draft","Ended","2022-09-11","2023-09-10","0054J000004vXOiQAM","AST","AST",,,"4.50","535.00","Renewal 2 month",,,,,,"0068d000008emQjAAI","[Quote]","a1G4J0000025xVNUAY","Closed Won","2022-09-11","Renewal","AST","2022-07-29 14:10:23",,"a1G4J0000025xVNUAY","0068d000008emQjAAI","222488063007","Closed Won","222488063007","001Nz00000Bcw6IIAR","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025xVNUAY",,,"Draft","AST","Vacant","1","0058d000006d5m0AAA","AST",,"2024-06-09","6.00","535.00",,,,,
"8008d000000YGlMAAW","800Pv00000G4ysWIAR","0068d000008e9KSAAY",,"0018d00000DzTPqAAN","012Pv0000021hzSIAQ","a1G4J0000025y9GUAQ","Draft","Draft","2022-09-14","2023-09-13","0054J000004vXOqQAM","AST","AST",,,"3.00","1200.00","No Break",,,,,,"0068d000008e9KSAAY","[Quote]","a1G4J0000025y9GUAQ","Closed Won","2022-09-14","New","AST","2022-07-22 13:49:37",,"a1G4J0000025y9GUAQ","0068d000008e9KSAAY","222581017003","Closed Won","222581017003","0018d00000LLSJaAAP","Renewal 2 month","012Pv0000027hGnIAI","a1G4J0000025y9GUAQ","2023-09-14","2024-09-13","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","1200.00",,"Change Of Sharer Clause 

1. Ching Yee Fung & Raymond Suen shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Jie Yee Abigail Lim will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Jie Yee Abigail Lim shall reimburse Ching Yee Fung & Raymond Suen the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Jie Yee Abigail Lim shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy from 14/09/2022.",,,
"8008d000000YGtlAAG","800Pv00000G58GkIAJ","0068d000008f994AAA",,"0014J00000VvUOdQAN","012Pv0000021hzSIAQ","a1G4J0000025zmLUAQ","Draft","Ended","2022-10-01","2023-09-30","0054J000004vXOnQAM","Live Work","Live Work Agreement;Simple Declaration",,,"4.00","3060.00","Live Work",,,,,,"0068d000008f994AAA","[Quote]","a1G4J0000025zmLUAQ","Closed Won","2022-10-01","Renewal","Live Work","2022-08-03 11:29:19",,"a1G4J0000025zmLUAQ","0068d000008f994AAA","418577017001","Closed Won","418577017001","001Nz000001ItFBIA0","No Break","012Pv0000027hGnIAI","a1G4J0000025zmLUAQ","2023-10-01","2024-09-30","Draft","Live Work","Live Work","1","0058d000006d5m0AAA","Live Work Agreement;Simple Declaration",,,"6.00","3060.00",,,,,
"8008d000000YH1uAAG","800Pv00000G52gkIAB","0068d000008ZFcIAAW",,"0018d00000Dynh7AAB","012Pv0000021hzSIAQ","a1G4J00000260AzUAI","Draft","Draft","2022-09-12","2023-09-11","0058d0000034SvqAAE","AST","AST",,,"4.00","2250.00","2 at 4 to expire at 6",,,,,,"0068d000008ZFcIAAW","[Quote]","a1G4J00000260AzUAI","Closed Won","2022-09-12","New","AST","2022-07-14 16:04:48",,"a1G4J00000260AzUAI","0068d000008ZFcIAAW","418645133004","Closed Won","418645133004","001Nz0000027TH5IAM","No Break","012Pv0000027hGnIAI","a1G4J00000260AzUAI","2023-09-12","2024-09-11","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"6.00","2250.00",,"Change Of Sharer Clause 

1. Jieya Zhu shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Qingzhi Wang shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Qingzhi Wang shall reimburse Jieya Zhu the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Qingzhi Wang shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 9th September 2022.",,,
